date,price_eur_kwh
1950-03-27,0.179023
1950-03-28,0.178343
1950-03-29,0.177656
1950-03-30,0.176962
1950-03-31,0.176261
1950-04-01,0.175553
1950-04-02,0.174838
1950-04-03,0.174117
1950-04-04,0.173390
1950-04-05,0.172657
1950-04-06,0.171918
1950-04-07,0.171174
1950-04-08,0.170424
1950-04-09,0.169669
1950-04-10,0.168910
1950-04-11,0.168146
1950-04-12,0.167377
1950-04-13,0.166605
1950-04-14,0.165828
1950-04-15,0.165048
1950-04-16,0.164264
1950-04-17,0.163477
1950-04-18,0.162687
1950-04-19,0.161894
1950-04-20,0.161099
1950-04-21,0.160301
1950-04-22,0.159501
1950-04-23,0.158700
1950-04-24,0.157896
1950-04-25,0.157092
1950-04-26,0.156286
1950-04-27,0.155480
1950-04-28,0.154673
1950-04-29,0.153865
1950-04-30,0.153057
1950-05-01,0.152250
1950-05-02,0.151443
1950-05-03,0.150636
1950-05-04,0.149830
1950-05-05,0.149025
1950-05-06,0.148221
1950-05-07,0.147419
1950-05-08,0.146619
1950-05-09,0.145820
1950-05-10,0.145024
1950-05-11,0.144231
1950-05-12,0.143440
1950-05-13,0.142652
1950-05-14,0.141867
1950-05-15,0.141085
1950-05-16,0.140307
1950-05-17,0.139533
1950-05-18,0.138763
1950-05-19,0.137998
1950-05-20,0.137237
1950-05-21,0.136480
1950-05-22,0.135729
1950-05-23,0.134983
1950-05-24,0.134242
1950-05-25,0.133507
1950-05-26,0.132778
1950-05-27,0.132055
1950-05-28,0.131339
1950-05-29,0.130628
1950-05-30,0.129925
1950-05-31,0.129228
1950-06-01,0.128539
1950-06-02,0.127857
1950-06-03,0.127182
1950-06-04,0.126516
1950-06-05,0.125857
1950-06-06,0.125206
1950-06-07,0.124564
1950-06-08,0.123930
1950-06-09,0.123305
1950-06-10,0.122689
1950-06-11,0.122081
1950-06-12,0.121483
1950-06-13,0.120895
1950-06-14,0.120316
1950-06-15,0.119747
1950-06-16,0.119188
1950-06-17,0.118639
1950-06-18,0.118100
1950-06-19,0.117572
1950-06-20,0.117054
1950-06-21,0.116548
1950-06-22,0.116052
1950-06-23,0.115567
1950-06-24,0.115093
1950-06-25,0.114630
1950-06-26,0.114179
1950-06-27,0.113740
1950-06-28,0.113312
1950-06-29,0.112896
1950-06-30,0.112493
1950-07-01,0.112101
1950-07-02,0.111721
1950-07-03,0.111354
1950-07-04,0.111000
1950-07-05,0.110657
1950-07-06,0.110328
1950-07-07,0.110011
1950-07-08,0.109707
1950-07-09,0.109416
1950-07-10,0.109138
1950-07-11,0.108873
1950-07-12,0.108621
1950-07-13,0.108383
1950-07-14,0.108158
1950-07-15,0.107946
1950-07-16,0.107747
1950-07-17,0.107563
1950-07-18,0.107391
1950-07-19,0.107234
1950-07-20,0.107090
1950-07-21,0.106959
1950-07-22,0.106843
1950-07-23,0.106740
1950-07-24,0.106651
1950-07-25,0.106576
1950-07-26,0.106514
1950-07-27,0.106467
1950-07-28,0.106433
1950-07-29,0.106414
1950-07-30,0.106408
1950-07-31,0.106416
1950-08-01,0.106438
1950-08-02,0.106474
1950-08-03,0.106524
1950-08-04,0.106588
1950-08-05,0.106665
1950-08-06,0.106757
1950-08-07,0.106862
1950-08-08,0.106981
1950-08-09,0.107113
1950-08-10,0.107260
1950-08-11,0.107420
1950-08-12,0.107593
1950-08-13,0.107781
1950-08-14,0.107981
1950-08-15,0.108195
1950-08-16,0.108423
1950-08-17,0.108664
1950-08-18,0.108918
1950-08-19,0.109185
1950-08-20,0.109465
1950-08-21,0.109758
1950-08-22,0.110065
1950-08-23,0.110384
1950-08-24,0.110715
1950-08-25,0.111060
1950-08-26,0.111417
1950-08-27,0.111786
1950-08-28,0.112167
1950-08-29,0.112561
1950-08-30,0.112967
1950-08-31,0.113385
1950-09-01,0.113815
1950-09-02,0.114256
1950-09-03,0.114709
1950-09-04,0.115173
1950-09-05,0.115649
1950-09-06,0.116136
1950-09-07,0.116634
1950-09-08,0.117143
1950-09-09,0.117662
1950-09-10,0.118192
1950-09-11,0.118733
1950-09-12,0.119283
1950-09-13,0.119844
1950-09-14,0.120415
1950-09-15,0.120996
1950-09-16,0.121586
1950-09-17,0.122185
1950-09-18,0.122794
1950-09-19,0.123412
1950-09-20,0.124038
1950-09-21,0.124674
1950-09-22,0.125317
1950-09-23,0.125969
1950-09-24,0.126630
1950-09-25,0.127298
1950-09-26,0.127974
1950-09-27,0.128657
1950-09-28,0.129348
1950-09-29,0.130045
1950-09-30,0.130750
1950-10-01,0.131461
1950-10-02,0.132179
1950-10-03,0.132903
1950-10-04,0.133633
1950-10-05,0.134369
1950-10-06,0.135111
1950-10-07,0.135858
1950-10-08,0.136610
1950-10-09,0.137367
1950-10-10,0.138129
1950-10-11,0.138895
1950-10-12,0.139666
1950-10-13,0.140441
1950-10-14,0.141219
1950-10-15,0.142001
1950-10-16,0.142787
1950-10-17,0.143575
1950-10-18,0.144367
1950-10-19,0.145161
1950-10-20,0.145958
1950-10-21,0.146756
1950-10-22,0.147557
1950-10-23,0.148359
1950-10-24,0.149163
1950-10-25,0.149968
1950-10-26,0.150774
1950-10-27,0.151581
1950-10-28,0.152389
1950-10-29,0.153196
1950-10-30,0.154004
1950-10-31,0.154811
1950-11-01,0.155618
1950-11-02,0.156425
1950-11-03,0.157230
1950-11-04,0.158035
1950-11-05,0.158837
1950-11-06,0.159639
1950-11-07,0.160438
1950-11-08,0.161235
1950-11-09,0.162030
1950-11-10,0.162823
1950-11-11,0.163612
1950-11-12,0.164399
1950-11-13,0.165182
1950-11-14,0.165962
1950-11-15,0.166738
1950-11-16,0.167510
1950-11-17,0.168277
1950-11-18,0.169041
1950-11-19,0.169800
1950-11-20,0.170553
1950-11-21,0.171302
1950-11-22,0.172046
1950-11-23,0.172783
1950-11-24,0.173515
1950-11-25,0.174242
1950-11-26,0.174961
1950-11-27,0.175675
1950-11-28,0.176382
1950-11-29,0.177082
1950-11-30,0.177775
1950-12-01,0.178461
1950-12-02,0.179139
1950-12-03,0.179810
1950-12-04,0.180472
1950-12-05,0.181127
1950-12-06,0.181774
1950-12-07,0.182412
1950-12-08,0.183041
1950-12-09,0.183662
1950-12-10,0.184274
1950-12-11,0.184876
1950-12-12,0.185469
1950-12-13,0.186053
1950-12-14,0.186627
1950-12-15,0.187191
1950-12-16,0.187745
1950-12-17,0.188289
1950-12-18,0.188823
1950-12-19,0.189346
1950-12-20,0.189858
1950-12-21,0.190359
1950-12-22,0.190850
1950-12-23,0.191329
1950-12-24,0.191797
1950-12-25,0.192254
1950-12-26,0.192699
1950-12-27,0.193133
1950-12-28,0.193555
1950-12-29,0.193964
1950-12-30,0.194362
1950-12-31,0.194748
1951-01-01,0.195121
1951-01-02,0.195482
1951-01-03,0.195831
1951-01-04,0.196167
1951-01-05,0.196490
1951-01-06,0.196800
1951-01-07,0.197098
1951-01-08,0.197382
1951-01-09,0.197654
1951-01-10,0.197912
1951-01-11,0.198157
1951-01-12,0.198389
1951-01-13,0.198608
1951-01-14,0.198813
1951-01-15,0.199004
1951-01-16,0.199182
1951-01-17,0.199347
1951-01-18,0.199498
1951-01-19,0.199635
1951-01-20,0.199758
1951-01-21,0.199868
1951-01-22,0.199964
1951-01-23,0.200046
1951-01-24,0.200114
1951-01-25,0.200169
1951-01-26,0.200209
1951-01-27,0.200236
1951-01-28,0.200248
1951-01-29,0.200247
1951-01-30,0.200232
1951-01-31,0.200203
1951-02-01,0.200160
1951-02-02,0.200103
1951-02-03,0.200033
1951-02-04,0.199948
1951-02-05,0.199850
1951-02-06,0.199738
1951-02-07,0.199612
1951-02-08,0.199473
1951-02-09,0.199319
1951-02-10,0.199153
1951-02-11,0.198972
1951-02-12,0.198778
1951-02-13,0.198571
1951-02-14,0.198350
1951-02-15,0.198116
1951-02-16,0.197869
1951-02-17,0.197608
1951-02-18,0.197334
1951-02-19,0.197047
1951-02-20,0.196748
1951-02-21,0.196435
1951-02-22,0.196110
1951-02-23,0.195772
1951-02-24,0.195421
1951-02-25,0.195058
1951-02-26,0.194682
1951-02-27,0.194295
1951-02-28,0.193895
1951-03-01,0.193483
1951-03-02,0.193059
1951-03-03,0.192624
1951-03-04,0.192176
1951-03-05,0.191718
1951-03-06,0.191248
1951-03-07,0.190766
1951-03-08,0.190274
1951-03-09,0.189771
1951-03-10,0.189256
1951-03-11,0.188732
1951-03-12,0.188196
1951-03-13,0.187651
1951-03-14,0.187095
1951-03-15,0.186529
1951-03-16,0.185953
1951-03-17,0.185368
1951-03-18,0.184773
1951-03-19,0.184169
1951-03-20,0.183556
1951-03-21,0.182934
1951-03-22,0.182303
1951-03-23,0.181663
1951-03-24,0.181015
1951-03-25,0.180359
1951-03-26,0.179695
1951-03-27,0.179023
1951-03-28,0.178343
1951-03-29,0.177656
1951-03-30,0.176962
1951-03-31,0.176261
1951-04-01,0.175553
1951-04-02,0.174838
1951-04-03,0.174117
1951-04-04,0.173390
1951-04-05,0.172657
1951-04-06,0.171918
1951-04-07,0.171174
1951-04-08,0.170424
1951-04-09,0.169669
1951-04-10,0.168910
1951-04-11,0.168146
1951-04-12,0.167377
1951-04-13,0.166605
1951-04-14,0.165828
1951-04-15,0.165048
1951-04-16,0.164264
1951-04-17,0.163477
1951-04-18,0.162687
1951-04-19,0.161894
1951-04-20,0.161099
1951-04-21,0.160301
1951-04-22,0.159501
1951-04-23,0.158700
1951-04-24,0.157896
1951-04-25,0.157092
1951-04-26,0.156286
1951-04-27,0.155480
1951-04-28,0.154673
1951-04-29,0.153865
1951-04-30,0.153057
1951-05-01,0.152250
1951-05-02,0.151443
1951-05-03,0.150636
1951-05-04,0.149830
1951-05-05,0.149025
1951-05-06,0.148221
1951-05-07,0.147419
1951-05-08,0.146619
1951-05-09,0.145820
1951-05-10,0.145024
1951-05-11,0.144231
1951-05-12,0.143440
1951-05-13,0.142652
1951-05-14,0.141867
1951-05-15,0.141085
1951-05-16,0.140307
1951-05-17,0.139533
1951-05-18,0.138763
1951-05-19,0.137998
1951-05-20,0.137237
1951-05-21,0.136480
1951-05-22,0.135729
1951-05-23,0.134983
1951-05-24,0.134242
1951-05-25,0.133507
1951-05-26,0.132778
1951-05-27,0.132055
1951-05-28,0.131339
1951-05-29,0.130628
1951-05-30,0.129925
1951-05-31,0.129228
1951-06-01,0.128539
1951-06-02,0.127857
1951-06-03,0.127182
1951-06-04,0.126516
1951-06-05,0.125857
1951-06-06,0.125206
1951-06-07,0.124564
1951-06-08,0.123930
1951-06-09,0.123305
1951-06-10,0.122689
1951-06-11,0.122081
1951-06-12,0.121483
1951-06-13,0.120895
1951-06-14,0.120316
1951-06-15,0.119747
1951-06-16,0.119188
1951-06-17,0.118639
1951-06-18,0.118100
1951-06-19,0.117572
1951-06-20,0.117054
1951-06-21,0.116548
1951-06-22,0.116052
1951-06-23,0.115567
1951-06-24,0.115093
1951-06-25,0.114630
1951-06-26,0.114179
1951-06-27,0.113740
1951-06-28,0.113312
1951-06-29,0.112896
1951-06-30,0.112493
1951-07-01,0.112101
1951-07-02,0.111721
1951-07-03,0.111354
1951-07-04,0.111000
1951-07-05,0.110657
1951-07-06,0.110328
1951-07-07,0.110011
1951-07-08,0.109707
1951-07-09,0.109416
1951-07-10,0.109138
1951-07-11,0.108873
1951-07-12,0.108621
1951-07-13,0.108383
1951-07-14,0.108158
1951-07-15,0.107946
1951-07-16,0.107747
1951-07-17,0.107563
1951-07-18,0.107391
1951-07-19,0.107234
1951-07-20,0.107090
1951-07-21,0.106959
1951-07-22,0.106843
1951-07-23,0.106740
1951-07-24,0.106651
1951-07-25,0.106576
1951-07-26,0.106514
1951-07-27,0.106467
1951-07-28,0.106433
1951-07-29,0.106414
1951-07-30,0.106408
1951-07-31,0.106416
1951-08-01,0.106438
1951-08-02,0.106474
1951-08-03,0.106524
1951-08-04,0.106588
1951-08-05,0.106665
1951-08-06,0.106757
1951-08-07,0.106862
1951-08-08,0.106981
1951-08-09,0.107113
1951-08-10,0.107260
1951-08-11,0.107420
1951-08-12,0.107593
1951-08-13,0.107781
1951-08-14,0.107981
1951-08-15,0.108195
1951-08-16,0.108423
1951-08-17,0.108664
1951-08-18,0.108918
1951-08-19,0.109185
1951-08-20,0.109465
1951-08-21,0.109758
1951-08-22,0.110065
1951-08-23,0.110384
1951-08-24,0.110715
1951-08-25,0.111060
1951-08-26,0.111417
1951-08-27,0.111786
1951-08-28,0.112167
1951-08-29,0.112561
1951-08-30,0.112967
1951-08-31,0.113385
1951-09-01,0.113815
1951-09-02,0.114256
1951-09-03,0.114709
1951-09-04,0.115173
1951-09-05,0.115649
1951-09-06,0.116136
1951-09-07,0.116634
1951-09-08,0.117143
1951-09-09,0.117662
1951-09-10,0.118192
1951-09-11,0.118733
1951-09-12,0.119283
1951-09-13,0.119844
1951-09-14,0.120415
1951-09-15,0.120996
1951-09-16,0.121586
1951-09-17,0.122185
1951-09-18,0.122794
1951-09-19,0.123412
1951-09-20,0.124038
1951-09-21,0.124674
1951-09-22,0.125317
1951-09-23,0.125969
1951-09-24,0.126630
1951-09-25,0.127298
1951-09-26,0.127974
1951-09-27,0.128657
1951-09-28,0.129348
1951-09-29,0.130045
1951-09-30,0.130750
1951-10-01,0.131461
1951-10-02,0.132179
1951-10-03,0.132903
1951-10-04,0.133633
1951-10-05,0.134369
1951-10-06,0.135111
1951-10-07,0.135858
1951-10-08,0.136610
1951-10-09,0.137367
1951-10-10,0.138129
1951-10-11,0.138895
1951-10-12,0.139666
1951-10-13,0.140441
1951-10-14,0.141219
1951-10-15,0.142001
1951-10-16,0.142787
1951-10-17,0.143575
1951-10-18,0.144367
1951-10-19,0.145161
1951-10-20,0.145958
1951-10-21,0.146756
1951-10-22,0.147557
1951-10-23,0.148359
1951-10-24,0.149163
1951-10-25,0.149968
1951-10-26,0.150774
1951-10-27,0.151581
1951-10-28,0.152389
1951-10-29,0.153196
1951-10-30,0.154004
1951-10-31,0.154811
1951-11-01,0.155618
1951-11-02,0.156425
1951-11-03,0.157230
1951-11-04,0.158035
1951-11-05,0.158837
1951-11-06,0.159639
1951-11-07,0.160438
1951-11-08,0.161235
1951-11-09,0.162030
1951-11-10,0.162823
1951-11-11,0.163612
1951-11-12,0.164399
1951-11-13,0.165182
1951-11-14,0.165962
1951-11-15,0.166738
1951-11-16,0.167510
1951-11-17,0.168277
1951-11-18,0.169041
1951-11-19,0.169800
1951-11-20,0.170553
1951-11-21,0.171302
1951-11-22,0.172046
1951-11-23,0.172783
1951-11-24,0.173515
1951-11-25,0.174242
1951-11-26,0.174961
1951-11-27,0.175675
1951-11-28,0.176382
1951-11-29,0.177082
1951-11-30,0.177775
1951-12-01,0.178461
1951-12-02,0.179139
1951-12-03,0.179810
1951-12-04,0.180472
1951-12-05,0.181127
1951-12-06,0.181774
1951-12-07,0.182412
1951-12-08,0.183041
1951-12-09,0.183662
1951-12-10,0.184274
1951-12-11,0.184876
1951-12-12,0.185469
1951-12-13,0.186053
1951-12-14,0.186627
1951-12-15,0.187191
1951-12-16,0.187745
1951-12-17,0.188289
1951-12-18,0.188823
1951-12-19,0.189346
1951-12-20,0.189858
1951-12-21,0.190359
1951-12-22,0.190850
1951-12-23,0.191329
1951-12-24,0.191797
1951-12-25,0.192254
1951-12-26,0.192699
1951-12-27,0.193133
1951-12-28,0.193555
1951-12-29,0.193964
1951-12-30,0.194362
1951-12-31,0.194748
1952-01-01,0.195121
1952-01-02,0.195482
1952-01-03,0.195831
1952-01-04,0.196167
1952-01-05,0.196490
1952-01-06,0.196800
1952-01-07,0.197098
1952-01-08,0.197382
1952-01-09,0.197654
1952-01-10,0.197912
1952-01-11,0.198157
1952-01-12,0.198389
1952-01-13,0.198608
1952-01-14,0.198813
1952-01-15,0.199004
1952-01-16,0.199182
1952-01-17,0.199347
1952-01-18,0.199498
1952-01-19,0.199635
1952-01-20,0.199758
1952-01-21,0.199868
1952-01-22,0.199964
1952-01-23,0.200046
1952-01-24,0.200114
1952-01-25,0.200169
1952-01-26,0.200209
1952-01-27,0.200236
1952-01-28,0.200248
1952-01-29,0.200247
1952-01-30,0.200232
1952-01-31,0.200203
1952-02-01,0.200160
1952-02-02,0.200103
1952-02-03,0.200033
1952-02-04,0.199948
1952-02-05,0.199850
1952-02-06,0.199738
1952-02-07,0.199612
1952-02-08,0.199473
1952-02-09,0.199319
1952-02-10,0.199153
1952-02-11,0.198972
1952-02-12,0.198778
1952-02-13,0.198571
1952-02-14,0.198350
1952-02-15,0.198116
1952-02-16,0.197869
1952-02-17,0.197608
1952-02-18,0.197334
1952-02-19,0.197047
1952-02-20,0.196748
1952-02-21,0.196435
1952-02-22,0.196110
1952-02-23,0.195772
1952-02-24,0.195421
1952-02-25,0.195058
1952-02-26,0.194682
1952-02-27,0.194295
1952-02-28,0.193895
1952-02-29,0.193483
1952-03-01,0.193059
1952-03-02,0.192624
1952-03-03,0.192176
1952-03-04,0.191718
1952-03-05,0.191248
1952-03-06,0.190766
1952-03-07,0.190274
1952-03-08,0.189771
1952-03-09,0.189256
1952-03-10,0.188732
1952-03-11,0.188196
1952-03-12,0.187651
1952-03-13,0.187095
1952-03-14,0.186529
1952-03-15,0.185953
1952-03-16,0.185368
1952-03-17,0.184773
1952-03-18,0.184169
1952-03-19,0.183556
1952-03-20,0.182934
1952-03-21,0.182303
1952-03-22,0.181663
1952-03-23,0.181015
1952-03-24,0.180359
1952-03-25,0.179695
1952-03-26,0.179023
1952-03-27,0.178343
1952-03-28,0.177656
1952-03-29,0.176962
1952-03-30,0.176261
1952-03-31,0.175553
1952-04-01,0.174838
1952-04-02,0.174117
1952-04-03,0.173390
1952-04-04,0.172657
1952-04-05,0.171918
1952-04-06,0.171174
1952-04-07,0.170424
1952-04-08,0.169669
1952-04-09,0.168910
1952-04-10,0.168146
1952-04-11,0.167377
1952-04-12,0.166605
1952-04-13,0.165828
1952-04-14,0.165048
1952-04-15,0.164264
1952-04-16,0.163477
1952-04-17,0.162687
1952-04-18,0.161894
1952-04-19,0.161099
1952-04-20,0.160301
1952-04-21,0.159501
1952-04-22,0.158700
1952-04-23,0.157896
1952-04-24,0.157092
1952-04-25,0.156286
1952-04-26,0.155480
1952-04-27,0.154673
1952-04-28,0.153865
1952-04-29,0.153057
1952-04-30,0.152250
1952-05-01,0.151443
1952-05-02,0.150636
1952-05-03,0.149830
1952-05-04,0.149025
1952-05-05,0.148221
1952-05-06,0.147419
1952-05-07,0.146619
1952-05-08,0.145820
1952-05-09,0.145024
1952-05-10,0.144231
1952-05-11,0.143440
1952-05-12,0.142652
1952-05-13,0.141867
1952-05-14,0.141085
1952-05-15,0.140307
1952-05-16,0.139533
1952-05-17,0.138763
1952-05-18,0.137998
1952-05-19,0.137237
1952-05-20,0.136480
1952-05-21,0.135729
1952-05-22,0.134983
1952-05-23,0.134242
1952-05-24,0.133507
1952-05-25,0.132778
1952-05-26,0.132055
1952-05-27,0.131339
1952-05-28,0.130628
1952-05-29,0.129925
1952-05-30,0.129228
1952-05-31,0.128539
1952-06-01,0.127857
1952-06-02,0.127182
1952-06-03,0.126516
1952-06-04,0.125857
1952-06-05,0.125206
1952-06-06,0.124564
1952-06-07,0.123930
1952-06-08,0.123305
1952-06-09,0.122689
1952-06-10,0.122081
1952-06-11,0.121483
1952-06-12,0.120895
1952-06-13,0.120316
1952-06-14,0.119747
1952-06-15,0.119188
1952-06-16,0.118639
1952-06-17,0.118100
1952-06-18,0.117572
1952-06-19,0.117054
1952-06-20,0.116548
1952-06-21,0.116052
1952-06-22,0.115567
1952-06-23,0.115093
1952-06-24,0.114630
1952-06-25,0.114179
1952-06-26,0.113740
1952-06-27,0.113312
1952-06-28,0.112896
1952-06-29,0.112493
1952-06-30,0.112101
1952-07-01,0.111721
1952-07-02,0.111354
1952-07-03,0.111000
1952-07-04,0.110657
1952-07-05,0.110328
1952-07-06,0.110011
1952-07-07,0.109707
1952-07-08,0.109416
1952-07-09,0.109138
1952-07-10,0.108873
1952-07-11,0.108621
1952-07-12,0.108383
1952-07-13,0.108158
1952-07-14,0.107946
1952-07-15,0.107747
1952-07-16,0.107563
1952-07-17,0.107391
1952-07-18,0.107234
1952-07-19,0.107090
1952-07-20,0.106959
1952-07-21,0.106843
1952-07-22,0.106740
1952-07-23,0.106651
1952-07-24,0.106576
1952-07-25,0.106514
1952-07-26,0.106467
1952-07-27,0.106433
1952-07-28,0.106414
1952-07-29,0.106408
1952-07-30,0.106416
1952-07-31,0.106438
1952-08-01,0.106474
1952-08-02,0.106524
1952-08-03,0.106588
1952-08-04,0.106665
1952-08-05,0.106757
1952-08-06,0.106862
1952-08-07,0.106981
1952-08-08,0.107113
1952-08-09,0.107260
1952-08-10,0.107420
1952-08-11,0.107593
1952-08-12,0.107781
1952-08-13,0.107981
1952-08-14,0.108195
1952-08-15,0.108423
1952-08-16,0.108664
1952-08-17,0.108918
1952-08-18,0.109185
1952-08-19,0.109465
1952-08-20,0.109758
1952-08-21,0.110065
1952-08-22,0.110384
1952-08-23,0.110715
1952-08-24,0.111060
1952-08-25,0.111417
1952-08-26,0.111786
1952-08-27,0.112167
1952-08-28,0.112561
1952-08-29,0.112967
1952-08-30,0.113385
1952-08-31,0.113815
1952-09-01,0.114256
1952-09-02,0.114709
1952-09-03,0.115173
1952-09-04,0.115649
1952-09-05,0.116136
1952-09-06,0.116634
1952-09-07,0.117143
1952-09-08,0.117662
1952-09-09,0.118192
1952-09-10,0.118733
1952-09-11,0.119283
1952-09-12,0.119844
1952-09-13,0.120415
1952-09-14,0.120996
1952-09-15,0.121586
1952-09-16,0.122185
1952-09-17,0.122794
1952-09-18,0.123412
1952-09-19,0.124038
1952-09-20,0.124674
1952-09-21,0.125317
1952-09-22,0.125969
1952-09-23,0.126630
1952-09-24,0.127298
1952-09-25,0.127974
1952-09-26,0.128657
1952-09-27,0.129348
1952-09-28,0.130045
1952-09-29,0.130750
1952-09-30,0.131461
1952-10-01,0.132179
1952-10-02,0.132903
1952-10-03,0.133633
1952-10-04,0.134369
1952-10-05,0.135111
1952-10-06,0.135858
1952-10-07,0.136610
1952-10-08,0.137367
1952-10-09,0.138129
1952-10-10,0.138895
1952-10-11,0.139666
1952-10-12,0.140441
1952-10-13,0.141219
1952-10-14,0.142001
1952-10-15,0.142787
1952-10-16,0.143575
1952-10-17,0.144367
1952-10-18,0.145161
1952-10-19,0.145958
1952-10-20,0.146756
1952-10-21,0.147557
1952-10-22,0.148359
1952-10-23,0.149163
1952-10-24,0.149968
1952-10-25,0.150774
1952-10-26,0.151581
1952-10-27,0.152389
1952-10-28,0.153196
1952-10-29,0.154004
1952-10-30,0.154811
1952-10-31,0.155618
1952-11-01,0.156425
1952-11-02,0.157230
1952-11-03,0.158035
1952-11-04,0.158837
1952-11-05,0.159639
1952-11-06,0.160438
1952-11-07,0.161235
1952-11-08,0.162030
1952-11-09,0.162823
1952-11-10,0.163612
1952-11-11,0.164399
1952-11-12,0.165182
1952-11-13,0.165962
1952-11-14,0.166738
1952-11-15,0.167510
1952-11-16,0.168277
1952-11-17,0.169041
1952-11-18,0.169800
1952-11-19,0.170553
1952-11-20,0.171302
1952-11-21,0.172046
1952-11-22,0.172783
1952-11-23,0.173515
1952-11-24,0.174242
1952-11-25,0.174961
1952-11-26,0.175675
1952-11-27,0.176382
1952-11-28,0.177082
1952-11-29,0.177775
1952-11-30,0.178461
1952-12-01,0.179139
1952-12-02,0.179810
1952-12-03,0.180472
1952-12-04,0.181127
1952-12-05,0.181774
1952-12-06,0.182412
1952-12-07,0.183041
1952-12-08,0.183662
1952-12-09,0.184274
1952-12-10,0.184876
1952-12-11,0.185469
1952-12-12,0.186053
1952-12-13,0.186627
1952-12-14,0.187191
1952-12-15,0.187745
1952-12-16,0.188289
1952-12-17,0.188823
1952-12-18,0.189346
1952-12-19,0.189858
1952-12-20,0.190359
1952-12-21,0.190850
1952-12-22,0.191329
1952-12-23,0.191797
1952-12-24,0.192254
1952-12-25,0.192699
1952-12-26,0.193133
1952-12-27,0.193555
1952-12-28,0.193964
1952-12-29,0.194362
1952-12-30,0.194748
1952-12-31,0.195121
1953-01-01,0.195121
1953-01-02,0.195482
1953-01-03,0.195831
1953-01-04,0.196167
1953-01-05,0.196490
1953-01-06,0.196800
1953-01-07,0.197098
1953-01-08,0.197382
1953-01-09,0.197654
1953-01-10,0.197912
1953-01-11,0.198157
1953-01-12,0.198389
1953-01-13,0.198608
1953-01-14,0.198813
1953-01-15,0.199004
1953-01-16,0.199182
1953-01-17,0.199347
1953-01-18,0.199498
1953-01-19,0.199635
1953-01-20,0.199758
1953-01-21,0.199868
1953-01-22,0.199964
1953-01-23,0.200046
1953-01-24,0.200114
1953-01-25,0.200169
1953-01-26,0.200209
1953-01-27,0.200236
1953-01-28,0.200248
1953-01-29,0.200247
1953-01-30,0.200232
1953-01-31,0.200203
1953-02-01,0.200160
1953-02-02,0.200103
1953-02-03,0.200033
1953-02-04,0.199948
1953-02-05,0.199850
1953-02-06,0.199738
1953-02-07,0.199612
1953-02-08,0.199473
1953-02-09,0.199319
1953-02-10,0.199153
1953-02-11,0.198972
1953-02-12,0.198778
1953-02-13,0.198571
1953-02-14,0.198350
1953-02-15,0.198116
1953-02-16,0.197869
1953-02-17,0.197608
1953-02-18,0.197334
1953-02-19,0.197047
1953-02-20,0.196748
1953-02-21,0.196435
1953-02-22,0.196110
1953-02-23,0.195772
1953-02-24,0.195421
1953-02-25,0.195058
1953-02-26,0.194682
1953-02-27,0.194295
1953-02-28,0.193895
1953-03-01,0.193483
1953-03-02,0.193059
1953-03-03,0.192624
1953-03-04,0.192176
1953-03-05,0.191718
1953-03-06,0.191248
1953-03-07,0.190766
1953-03-08,0.190274
1953-03-09,0.189771
