date,price_eur_kwh
2024-10-24,0.055315
2024-10-25,0.055595
2024-10-26,0.055876
2024-10-27,0.056157
2024-10-28,0.056438
2024-10-29,0.056719
2024-10-30,0.057001
2024-10-31,0.057282
2024-11-01,0.057563
2024-11-02,0.057844
2024-11-03,0.058124
2024-11-04,0.058404
2024-11-05,0.058684
2024-11-06,0.058963
2024-11-07,0.059242
2024-11-08,0.059519
2024-11-09,0.059796
2024-11-10,0.060072
2024-11-11,0.060347
2024-11-12,0.060621
2024-11-13,0.060894
2024-11-14,0.061166
2024-11-15,0.061436
2024-11-16,0.061705
2024-11-17,0.061972
2024-11-18,0.062238
2024-11-19,0.062503
2024-11-20,0.062765
2024-11-21,0.063026
2024-11-22,0.063285
2024-11-23,0.063542
2024-11-24,0.063797
2024-11-25,0.064050
2024-11-26,0.064301
2024-11-27,0.064549
2024-11-28,0.064795
2024-11-29,0.065039
2024-11-30,0.065280
2024-12-01,0.065519
2024-12-02,0.065755
2024-12-03,0.065989
2024-12-04,0.066220
2024-12-05,0.066448
2024-12-06,0.066673
2024-12-07,0.066895
2024-12-08,0.067114
2024-12-09,0.067330
2024-12-10,0.067543
2024-12-11,0.067752
2024-12-12,0.067959
2024-12-13,0.068162
2024-12-14,0.068361
2024-12-15,0.068557
2024-12-16,0.068750
2024-12-17,0.068939
2024-12-18,0.069124
2024-12-19,0.069306
2024-12-20,0.069484
2024-12-21,0.069658
2024-12-22,0.069829
2024-12-23,0.069995
2024-12-24,0.070158
2024-12-25,0.070316
2024-12-26,0.070471
2024-12-27,0.070621
2024-12-28,0.070767
2024-12-29,0.070909
2024-12-30,0.071047
2024-12-31,0.071181
