date,price_eur_kwh
2024-05-21,0.050894
2024-05-22,0.050632
2024-05-23,0.050373
2024-05-24,0.050115
2024-05-25,0.049859
2024-05-26,0.049606
2024-05-27,0.049354
2024-05-28,0.049105
2024-05-29,0.048857
2024-05-30,0.048613
2024-05-31,0.048370
2024-06-01,0.048130
2024-06-02,0.047893
2024-06-03,0.047658
2024-06-04,0.047427
2024-06-05,0.047197
2024-06-06,0.046971
2024-06-07,0.046748
2024-06-08,0.046527
2024-06-09,0.046310
2024-06-10,0.046095
2024-06-11,0.045884
2024-06-12,0.045676
2024-06-13,0.045472
2024-06-14,0.045271
2024-06-15,0.045073
2024-06-16,0.044878
2024-06-17,0.044688
2024-06-18,0.044500
2024-06-19,0.044317
2024-06-20,0.044137
2024-06-21,0.043961
2024-06-22,0.043789
2024-06-23,0.043620
2024-06-24,0.043456
2024-06-25,0.043295
2024-06-26,0.043138
2024-06-27,0.042986
2024-06-28,0.042838
2024-06-29,0.042693
2024-06-30,0.042553
2024-07-01,0.042417
2024-07-02,0.042286
2024-07-03,0.042158
2024-07-04,0.042035
2024-07-05,0.041917
2024-07-06,0.041803
2024-07-07,0.041693
2024-07-08,0.041587
2024-07-09,0.041487
2024-07-10,0.041390
2024-07-11,0.041299
2024-07-12,0.041212
2024-07-13,0.041129
2024-07-14,0.041051
2024-07-15,0.040978
2024-07-16,0.040910
2024-07-17,0.040846
2024-07-18,0.040787
2024-07-19,0.040732
2024-07-20,0.040683
2024-07-21,0.040638
2024-07-22,0.040598
2024-07-23,0.040562
2024-07-24,0.040532
2024-07-25,0.040506
2024-07-26,0.040485
2024-07-27,0.040469
2024-07-28,0.040458
2024-07-29,0.040451
2024-07-30,0.040450
2024-07-31,0.040453
2024-08-01,0.040461
2024-08-02,0.040474
2024-08-03,0.040491
2024-08-04,0.040514
2024-08-05,0.040541
2024-08-06,0.040573
2024-08-07,0.040610
2024-08-08,0.040652
2024-08-09,0.040698
2024-08-10,0.040749
2024-08-11,0.040805
2024-08-12,0.040865
2024-08-13,0.040930
2024-08-14,0.041000
2024-08-15,0.041075
2024-08-16,0.041154
2024-08-17,0.041238
2024-08-18,0.041326
2024-08-19,0.041419
2024-08-20,0.041516
2024-08-21,0.041618
2024-08-22,0.041725
2024-08-23,0.041836
2024-08-24,0.041951
2024-08-25,0.042070
2024-08-26,0.042194
2024-08-27,0.042323
2024-08-28,0.042455
2024-08-29,0.042592
2024-08-30,0.042733
2024-08-31,0.042878
2024-09-01,0.043027
2024-09-02,0.043180
2024-09-03,0.043337
2024-09-04,0.043498
2024-09-05,0.043663
2024-09-06,0.043832
2024-09-07,0.044005
2024-09-08,0.044182
2024-09-09,0.044362
2024-09-10,0.044546
2024-09-11,0.044733
2024-09-12,0.044924
2024-09-13,0.045119
2024-09-14,0.045317
2024-09-15,0.045518
2024-09-16,0.045723
2024-09-17,0.045931
2024-09-18,0.046142
2024-09-19,0.046356
2024-09-20,0.046574
2024-09-21,0.046794
2024-09-22,0.047018
2024-09-23,0.047244
2024-09-24,0.047473
2024-09-25,0.047705
2024-09-26,0.047939
2024-09-27,0.048176
2024-09-28,0.048416
2024-09-29,0.048658
2024-09-30,0.048903
2024-10-01,0.049150
2024-10-02,0.049399
2024-10-03,0.049650
2024-10-04,0.049904
2024-10-05,0.050159
2024-10-06,0.050417
2024-10-07,0.050676
2024-10-08,0.050937
2024-10-09,0.051200
2024-10-10,0.051464
2024-10-11,0.051731
2024-10-12,0.051998
2024-10-13,0.052267
2024-10-14,0.052538
2024-10-15,0.052809
2024-10-16,0.053082
2024-10-17,0.053356
2024-10-18,0.053631
2024-10-19,0.053907
2024-10-20,0.054184
2024-10-21,0.054461
2024-10-22,0.054740
2024-10-23,0.055018
2024-10-24,0.055298
2024-10-25,0.055578
2024-10-26,0.055858
2024-10-27,0.056138
2024-10-28,0.056419
2024-10-29,0.056700
2024-10-30,0.056981
2024-10-31,0.057261
2024-11-01,0.057542
2024-11-02,0.057822
2024-11-03,0.058102
2024-11-04,0.058382
2024-11-05,0.058661
2024-11-06,0.058940
2024-11-07,0.059218
2024-11-08,0.059495
2024-11-09,0.059772
2024-11-10,0.060048
2024-11-11,0.060322
2024-11-12,0.060596
2024-11-13,0.060868
2024-11-14,0.061140
2024-11-15,0.061410
2024-11-16,0.061678
2024-11-17,0.061945
2024-11-18,0.062211
2024-11-19,0.062475
2024-11-20,0.062737
2024-11-21,0.062998
2024-11-22,0.063256
2024-11-23,0.063513
2024-11-24,0.063768
2024-11-25,0.064021
2024-11-26,0.064271
2024-11-27,0.064519
2024-11-28,0.064765
2024-11-29,0.065009
2024-11-30,0.065250
2024-12-01,0.065489
2024-12-02,0.065725
2024-12-03,0.065958
2024-12-04,0.066188
2024-12-05,0.066416
2024-12-06,0.066641
2024-12-07,0.066863
2024-12-08,0.067082
2024-12-09,0.067298
2024-12-10,0.067511
2024-12-11,0.067720
2024-12-12,0.067926
2024-12-13,0.068129
2024-12-14,0.068329
2024-12-15,0.068525
2024-12-16,0.068717
2024-12-17,0.068906
2024-12-18,0.069092
2024-12-19,0.069274
2024-12-20,0.069452
2024-12-21,0.069626
2024-12-22,0.069796
2024-12-23,0.069963
2024-12-24,0.070125
2024-12-25,0.070284
2024-12-26,0.070438
2024-12-27,0.070589
2024-12-28,0.070735
2024-12-29,0.070877
2024-12-30,0.071015
2024-12-31,0.071149
