date,price_eur_kwh
2024-08-22,0.054585
2024-08-23,0.054643
2024-08-24,0.054704
2024-08-25,0.054766
2024-08-26,0.054829
2024-08-27,0.054894
2024-08-28,0.054961
2024-08-29,0.055029
2024-08-30,0.055099
2024-08-31,0.055170
2024-09-01,0.055242
2024-09-02,0.055316
2024-09-03,0.055392
2024-09-04,0.055468
2024-09-05,0.055547
2024-09-06,0.055626
2024-09-07,0.055707
2024-09-08,0.055789
2024-09-09,0.055873
2024-09-10,0.055958
2024-09-11,0.056044
2024-09-12,0.056131
2024-09-13,0.056219
2024-09-14,0.056309
2024-09-15,0.056400
2024-09-16,0.056491
2024-09-17,0.056584
2024-09-18,0.056679
2024-09-19,0.056774
2024-09-20,0.056870
2024-09-21,0.056967
2024-09-22,0.057065
2024-09-23,0.057164
2024-09-24,0.057264
2024-09-25,0.057365
2024-09-26,0.057467
2024-09-27,0.057569
2024-09-28,0.057673
2024-09-29,0.057777
2024-09-30,0.057882
2024-10-01,0.057988
2024-10-02,0.058094
2024-10-03,0.058201
2024-10-04,0.058309
2024-10-05,0.058417
2024-10-06,0.058526
2024-10-07,0.058636
2024-10-08,0.058746
2024-10-09,0.058856
2024-10-10,0.058967
2024-10-11,0.059078
2024-10-12,0.059190
2024-10-13,0.059302
2024-10-14,0.059415
2024-10-15,0.059528
2024-10-16,0.059641
2024-10-17,0.059754
2024-10-18,0.059867
2024-10-19,0.059981
2024-10-20,0.060095
2024-10-21,0.060208
2024-10-22,0.060322
2024-10-23,0.060436
2024-10-24,0.060550
2024-10-25,0.060664
2024-10-26,0.060778
2024-10-27,0.060892
2024-10-28,0.061005
2024-10-29,0.061119
2024-10-30,0.061232
2024-10-31,0.061345
2024-11-01,0.061458
2024-11-02,0.061570
2024-11-03,0.061682
2024-11-04,0.061794
2024-11-05,0.061905
2024-11-06,0.062016
2024-11-07,0.062127
2024-11-08,0.062236
2024-11-09,0.062346
2024-11-10,0.062454
2024-11-11,0.062562
2024-11-12,0.062670
2024-11-13,0.062777
2024-11-14,0.062883
2024-11-15,0.062988
2024-11-16,0.063092
2024-11-17,0.063196
2024-11-18,0.063299
2024-11-19,0.063400
2024-11-20,0.063501
2024-11-21,0.063601
2024-11-22,0.063700
2024-11-23,0.063798
2024-11-24,0.063895
2024-11-25,0.063991
2024-11-26,0.064085
2024-11-27,0.064179
2024-11-28,0.064271
2024-11-29,0.064362
2024-11-30,0.064452
2024-12-01,0.064541
2024-12-02,0.064628
2024-12-03,0.064714
2024-12-04,0.064799
2024-12-05,0.064882
2024-12-06,0.064963
2024-12-07,0.065044
2024-12-08,0.065123
2024-12-09,0.065200
2024-12-10,0.065276
2024-12-11,0.065350
2024-12-12,0.065423
2024-12-13,0.065494
2024-12-14,0.065564
2024-12-15,0.065632
2024-12-16,0.065698
2024-12-17,0.065762
2024-12-18,0.065825
2024-12-19,0.065887
2024-12-20,0.065946
2024-12-21,0.066004
2024-12-22,0.066060
2024-12-23,0.066114
2024-12-24,0.066166
2024-12-25,0.066217
2024-12-26,0.066265
2024-12-27,0.066312
2024-12-28,0.066357
2024-12-29,0.066400
2024-12-30,0.066442
2024-12-31,0.066481
