date,price_eur_kwh
2024-09-07,0.045840
2024-09-08,0.046043
2024-09-09,0.046251
2024-09-10,0.046462
2024-09-11,0.046678
2024-09-12,0.046897
2024-09-13,0.047120
2024-09-14,0.047347
2024-09-15,0.047578
2024-09-16,0.047813
2024-09-17,0.048051
2024-09-18,0.048293
2024-09-19,0.048538
2024-09-20,0.048787
2024-09-21,0.049039
2024-09-22,0.049294
2024-09-23,0.049552
2024-09-24,0.049814
2024-09-25,0.050078
2024-09-26,0.050345
2024-09-27,0.050616
2024-09-28,0.050889
2024-09-29,0.051165
2024-09-30,0.051443
2024-10-01,0.051724
2024-10-02,0.052007
2024-10-03,0.052293
2024-10-04,0.052581
2024-10-05,0.052871
2024-10-06,0.053163
2024-10-07,0.053458
2024-10-08,0.053754
2024-10-09,0.054052
2024-10-10,0.054352
2024-10-11,0.054654
2024-10-12,0.054957
2024-10-13,0.055261
2024-10-14,0.055567
2024-10-15,0.055875
2024-10-16,0.056183
2024-10-17,0.056493
2024-10-18,0.056804
2024-10-19,0.057116
2024-10-20,0.057428
2024-10-21,0.057741
2024-10-22,0.058055
2024-10-23,0.058370
2024-10-24,0.058685
2024-10-25,0.059000
2024-10-26,0.059316
2024-10-27,0.059632
2024-10-28,0.059948
2024-10-29,0.060264
2024-10-30,0.060580
2024-10-31,0.060896
2024-11-01,0.061212
2024-11-02,0.061527
2024-11-03,0.061841
2024-11-04,0.062156
2024-11-05,0.062469
2024-11-06,0.062782
2024-11-07,0.063094
2024-11-08,0.063405
2024-11-09,0.063715
2024-11-10,0.064024
2024-11-11,0.064332
2024-11-12,0.064638
2024-11-13,0.064943
2024-11-14,0.065247
2024-11-15,0.065549
2024-11-16,0.065850
2024-11-17,0.066148
2024-11-18,0.066445
2024-11-19,0.066740
2024-11-20,0.067033
2024-11-21,0.067324
2024-11-22,0.067613
2024-11-23,0.067899
2024-11-24,0.068184
2024-11-25,0.068465
2024-11-26,0.068744
2024-11-27,0.069021
2024-11-28,0.069295
2024-11-29,0.069566
2024-11-30,0.069835
2024-12-01,0.070100
2024-12-02,0.070362
2024-12-03,0.070622
2024-12-04,0.070878
2024-12-05,0.071131
2024-12-06,0.071381
2024-12-07,0.071627
2024-12-08,0.071870
2024-12-09,0.072109
2024-12-10,0.072345
2024-12-11,0.072577
2024-12-12,0.072806
2024-12-13,0.073030
2024-12-14,0.073251
2024-12-15,0.073468
2024-12-16,0.073681
2024-12-17,0.073889
2024-12-18,0.074094
2024-12-19,0.074294
2024-12-20,0.074491
2024-12-21,0.074683
2024-12-22,0.074870
2024-12-23,0.075053
2024-12-24,0.075232
2024-12-25,0.075406
2024-12-26,0.075576
2024-12-27,0.075741
2024-12-28,0.075901
2024-12-29,0.076057
2024-12-30,0.076208
2024-12-31,0.076354
