date,price_eur_kwh
1950-08-23,0.030029
1950-08-24,0.030109
1950-08-25,0.030192
1950-08-26,0.030279
1950-08-27,0.030368
1950-08-28,0.030461
1950-08-29,0.030557
1950-08-30,0.030656
1950-08-31,0.030757
1950-09-01,0.030862
1950-09-02,0.030970
1950-09-03,0.031081
1950-09-04,0.031194
1950-09-05,0.031311
1950-09-06,0.031430
1950-09-07,0.031552
1950-09-08,0.031677
1950-09-09,0.031804
1950-09-10,0.031934
1950-09-11,0.032067
1950-09-12,0.032202
1950-09-13,0.032340
1950-09-14,0.032481
1950-09-15,0.032624
1950-09-16,0.032769
1950-09-17,0.032917
1950-09-18,0.033067
1950-09-19,0.033219
1950-09-20,0.033374
1950-09-21,0.033531
1950-09-22,0.033690
1950-09-23,0.033851
1950-09-24,0.034014
1950-09-25,0.034180
1950-09-26,0.034347
1950-09-27,0.034516
1950-09-28,0.034687
1950-09-29,0.034860
1950-09-30,0.035035
1950-10-01,0.035211
1950-10-02,0.035389
1950-10-03,0.035569
1950-10-04,0.035750
1950-10-05,0.035933
1950-10-06,0.036118
1950-10-07,0.036303
1950-10-08,0.036490
1950-10-09,0.036679
1950-10-10,0.036868
1950-10-11,0.037059
1950-10-12,0.037251
1950-10-13,0.037444
1950-10-14,0.037638
1950-10-15,0.037833
1950-10-16,0.038029
1950-10-17,0.038226
1950-10-18,0.038424
1950-10-19,0.038622
1950-10-20,0.038821
1950-10-21,0.039020
1950-10-22,0.039221
1950-10-23,0.039421
1950-10-24,0.039622
1950-10-25,0.039824
1950-10-26,0.040026
1950-10-27,0.040228
1950-10-28,0.040430
1950-10-29,0.040632
1950-10-30,0.040835
1950-10-31,0.041037
1950-11-01,0.041240
1950-11-02,0.041442
1950-11-03,0.041644
1950-11-04,0.041846
1950-11-05,0.042048
1950-11-06,0.042249
1950-11-07,0.042450
1950-11-08,0.042651
1950-11-09,0.042851
1950-11-10,0.043050
1950-11-11,0.043249
1950-11-12,0.043447
1950-11-13,0.043644
1950-11-14,0.043840
1950-11-15,0.044036
1950-11-16,0.044230
1950-11-17,0.044424
1950-11-18,0.044617
1950-11-19,0.044808
1950-11-20,0.044998
1950-11-21,0.045187
1950-11-22,0.045375
1950-11-23,0.045562
1950-11-24,0.045747
1950-11-25,0.045930
1950-11-26,0.046112
1950-11-27,0.046293
1950-11-28,0.046472
1950-11-29,0.046649
1950-11-30,0.046825
1950-12-01,0.046998
1950-12-02,0.047170
1950-12-03,0.047340
1950-12-04,0.047508
1950-12-05,0.047674
1950-12-06,0.047839
1950-12-07,0.048001
1950-12-08,0.048160
1950-12-09,0.048318
1950-12-10,0.048474
1950-12-11,0.048627
1950-12-12,0.048778
1950-12-13,0.048926
1950-12-14,0.049073
1950-12-15,0.049216
1950-12-16,0.049357
1950-12-17,0.049496
1950-12-18,0.049632
1950-12-19,0.049766
1950-12-20,0.049897
1950-12-21,0.050025
1950-12-22,0.050150
1950-12-23,0.050273
1950-12-24,0.050393
1950-12-25,0.050510
1950-12-26,0.050624
1950-12-27,0.050735
1950-12-28,0.050843
1950-12-29,0.050949
1950-12-30,0.051051
1950-12-31,0.051150
1951-01-01,0.051246
1951-01-02,0.051339
1951-01-03,0.051429
1951-01-04,0.051516
1951-01-05,0.051600
1951-01-06,0.051681
1951-01-07,0.051758
1951-01-08,0.051832
1951-01-09,0.051903
1951-01-10,0.051970
1951-01-11,0.052034
1951-01-12,0.052095
1951-01-13,0.052153
1951-01-14,0.052207
1951-01-15,0.052258
1951-01-16,0.052305
1951-01-17,0.052349
1951-01-18,0.052390
1951-01-19,0.052427
1951-01-20,0.052461
1951-01-21,0.052491
1951-01-22,0.052518
1951-01-23,0.052542
1951-01-24,0.052562
1951-01-25,0.052578
1951-01-26,0.052591
1951-01-27,0.052601
1951-01-28,0.052607
1951-01-29,0.052610
1951-01-30,0.052609
1951-01-31,0.052605
1951-02-01,0.052597
1951-02-02,0.052586
1951-02-03,0.052571
1951-02-04,0.052553
1951-02-05,0.052531
1951-02-06,0.052506
1951-02-07,0.052478
1951-02-08,0.052446
1951-02-09,0.052410
1951-02-10,0.052371
1951-02-11,0.052329
1951-02-12,0.052284
1951-02-13,0.052235
1951-02-14,0.052182
1951-02-15,0.052127
1951-02-16,0.052068
1951-02-17,0.052005
1951-02-18,0.051940
1951-02-19,0.051871
1951-02-20,0.051799
1951-02-21,0.051724
1951-02-22,0.051645
1951-02-23,0.051563
1951-02-24,0.051478
1951-02-25,0.051390
1951-02-26,0.051299
1951-02-27,0.051205
1951-02-28,0.051108
1951-03-01,0.051007
1951-03-02,0.050904
1951-03-03,0.050798
1951-03-04,0.050689
1951-03-05,0.050577
1951-03-06,0.050462
1951-03-07,0.050344
1951-03-08,0.050223
1951-03-09,0.050100
1951-03-10,0.049974
1951-03-11,0.049845
1951-03-12,0.049714
1951-03-13,0.049579
1951-03-14,0.049443
1951-03-15,0.049304
1951-03-16,0.049162
1951-03-17,0.049018
1951-03-18,0.048871
1951-03-19,0.048722
1951-03-20,0.048571
1951-03-21,0.048417
1951-03-22,0.048262
1951-03-23,0.048104
1951-03-24,0.047944
1951-03-25,0.047781
1951-03-26,0.047617
1951-03-27,0.047451
1951-03-28,0.047282
1951-03-29,0.047112
1951-03-30,0.046940
1951-03-31,0.046766
1951-04-01,0.046591
1951-04-02,0.046414
1951-04-03,0.046235
1951-04-04,0.046054
1951-04-05,0.045872
1951-04-06,0.045688
1951-04-07,0.045503
1951-04-08,0.045317
1951-04-09,0.045129
1951-04-10,0.044940
1951-04-11,0.044750
1951-04-12,0.044559
1951-04-13,0.044366
1951-04-14,0.044173
1951-04-15,0.043978
1951-04-16,0.043783
1951-04-17,0.043586
1951-04-18,0.043389
1951-04-19,0.043191
1951-04-20,0.042992
1951-04-21,0.042793
1951-04-22,0.042593
1951-04-23,0.042393
1951-04-24,0.042192
1951-04-25,0.041991
1951-04-26,0.041789
1951-04-27,0.041587
1951-04-28,0.041385
1951-04-29,0.041183
1951-04-30,0.040980
1951-05-01,0.040778
1951-05-02,0.040575
1951-05-03,0.040373
1951-05-04,0.040170
1951-05-05,0.039968
1951-05-06,0.039767
1951-05-07,0.039565
1951-05-08,0.039364
1951-05-09,0.039163
1951-05-10,0.038963
1951-05-11,0.038763
1951-05-12,0.038564
1951-05-13,0.038366
1951-05-14,0.038168
1951-05-15,0.037971
1951-05-16,0.037775
1951-05-17,0.037580
1951-05-18,0.037386
1951-05-19,0.037193
1951-05-20,0.037001
1951-05-21,0.036810
1951-05-22,0.036621
1951-05-23,0.036432
1951-05-24,0.036245
1951-05-25,0.036059
1951-05-26,0.035875
1951-05-27,0.035692
1951-05-28,0.035511
1951-05-29,0.035331
1951-05-30,0.035153
1951-05-31,0.034977
1951-06-01,0.034802
1951-06-02,0.034629
1951-06-03,0.034458
1951-06-04,0.034289
1951-06-05,0.034122
1951-06-06,0.033957
1951-06-07,0.033794
1951-06-08,0.033633
1951-06-09,0.033474
1951-06-10,0.033317
1951-06-11,0.033163
1951-06-12,0.033011
1951-06-13,0.032861
1951-06-14,0.032714
1951-06-15,0.032569
1951-06-16,0.032427
1951-06-17,0.032287
1951-06-18,0.032149
1951-06-19,0.032014
1951-06-20,0.031882
1951-06-21,0.031753
1951-06-22,0.031626
1951-06-23,0.031502
1951-06-24,0.031381
1951-06-25,0.031262
1951-06-26,0.031147
1951-06-27,0.031034
1951-06-28,0.030924
1951-06-29,0.030817
1951-06-30,0.030714
1951-07-01,0.030613
1951-07-02,0.030515
1951-07-03,0.030420
1951-07-04,0.030329
1951-07-05,0.030240
1951-07-06,0.030155
1951-07-07,0.030073
1951-07-08,0.029994
1951-07-09,0.029918
1951-07-10,0.029846
1951-07-11,0.029777
1951-07-12,0.029711
1951-07-13,0.029648
1951-07-14,0.029589
1951-07-15,0.029533
1951-07-16,0.029481
1951-07-17,0.029432
1951-07-18,0.029386
1951-07-19,0.029344
1951-07-20,0.029305
1951-07-21,0.029269
1951-07-22,0.029237
1951-07-23,0.029208
1951-07-24,0.029183
1951-07-25,0.029161
1951-07-26,0.029143
1951-07-27,0.029128
1951-07-28,0.029117
1951-07-29,0.029109
1951-07-30,0.029105
1951-07-31,0.029104
1951-08-01,0.029106
1951-08-02,0.029112
1951-08-03,0.029122
1951-08-04,0.029135
1951-08-05,0.029151
1951-08-06,0.029171
1951-08-07,0.029195
1951-08-08,0.029221
1951-08-09,0.029252
1951-08-10,0.029285
1951-08-11,0.029322
1951-08-12,0.029363
1951-08-13,0.029407
1951-08-14,0.029454
1951-08-15,0.029505
1951-08-16,0.029559
1951-08-17,0.029616
1951-08-18,0.029677
1951-08-19,0.029741
1951-08-20,0.029808
1951-08-21,0.029878
1951-08-22,0.029952
1951-08-23,0.030029
1951-08-24,0.030109
1951-08-25,0.030192
1951-08-26,0.030279
1951-08-27,0.030368
1951-08-28,0.030461
1951-08-29,0.030557
1951-08-30,0.030656
1951-08-31,0.030757
1951-09-01,0.030862
1951-09-02,0.030970
1951-09-03,0.031081
1951-09-04,0.031194
1951-09-05,0.031311
1951-09-06,0.031430
1951-09-07,0.031552
1951-09-08,0.031677
1951-09-09,0.031804
1951-09-10,0.031934
1951-09-11,0.032067
1951-09-12,0.032202
1951-09-13,0.032340
1951-09-14,0.032481
1951-09-15,0.032624
1951-09-16,0.032769
1951-09-17,0.032917
1951-09-18,0.033067
1951-09-19,0.033219
1951-09-20,0.033374
1951-09-21,0.033531
1951-09-22,0.033690
1951-09-23,0.033851
1951-09-24,0.034014
1951-09-25,0.034180
1951-09-26,0.034347
1951-09-27,0.034516
1951-09-28,0.034687
1951-09-29,0.034860
1951-09-30,0.035035
1951-10-01,0.035211
1951-10-02,0.035389
1951-10-03,0.035569
1951-10-04,0.035750
1951-10-05,0.035933
1951-10-06,0.036118
1951-10-07,0.036303
1951-10-08,0.036490
1951-10-09,0.036679
1951-10-10,0.036868
1951-10-11,0.037059
1951-10-12,0.037251
1951-10-13,0.037444
1951-10-14,0.037638
1951-10-15,0.037833
1951-10-16,0.038029
1951-10-17,0.038226
1951-10-18,0.038424
1951-10-19,0.038622
1951-10-20,0.038821
1951-10-21,0.039020
1951-10-22,0.039221
1951-10-23,0.039421
1951-10-24,0.039622
1951-10-25,0.039824
1951-10-26,0.040026
1951-10-27,0.040228
1951-10-28,0.040430
1951-10-29,0.040632
1951-10-30,0.040835
1951-10-31,0.041037
1951-11-01,0.041240
1951-11-02,0.041442
1951-11-03,0.041644
1951-11-04,0.041846
1951-11-05,0.042048
1951-11-06,0.042249
1951-11-07,0.042450
1951-11-08,0.042651
1951-11-09,0.042851
1951-11-10,0.043050
1951-11-11,0.043249
1951-11-12,0.043447
1951-11-13,0.043644
1951-11-14,0.043840
1951-11-15,0.044036
1951-11-16,0.044230
1951-11-17,0.044424
1951-11-18,0.044617
1951-11-19,0.044808
1951-11-20,0.044998
1951-11-21,0.045187
1951-11-22,0.045375
1951-11-23,0.045562
1951-11-24,0.045747
1951-11-25,0.045930
1951-11-26,0.046112
1951-11-27,0.046293
1951-11-28,0.046472
1951-11-29,0.046649
1951-11-30,0.046825
1951-12-01,0.046998
1951-12-02,0.047170
1951-12-03,0.047340
1951-12-04,0.047508
1951-12-05,0.047674
1951-12-06,0.047839
1951-12-07,0.048001
1951-12-08,0.048160
1951-12-09,0.048318
1951-12-10,0.048474
1951-12-11,0.048627
1951-12-12,0.048778
1951-12-13,0.048926
1951-12-14,0.049073
1951-12-15,0.049216
1951-12-16,0.049357
1951-12-17,0.049496
1951-12-18,0.049632
1951-12-19,0.049766
1951-12-20,0.049897
1951-12-21,0.050025
1951-12-22,0.050150
1951-12-23,0.050273
1951-12-24,0.050393
1951-12-25,0.050510
1951-12-26,0.050624
1951-12-27,0.050735
1951-12-28,0.050843
1951-12-29,0.050949
1951-12-30,0.051051
1951-12-31,0.051150
1952-01-01,0.051246
1952-01-02,0.051339
1952-01-03,0.051429
1952-01-04,0.051516
1952-01-05,0.051600
1952-01-06,0.051681
1952-01-07,0.051758
1952-01-08,0.051832
1952-01-09,0.051903
1952-01-10,0.051970
1952-01-11,0.052034
1952-01-12,0.052095
1952-01-13,0.052153
1952-01-14,0.052207
1952-01-15,0.052258
1952-01-16,0.052305
1952-01-17,0.052349
1952-01-18,0.052390
1952-01-19,0.052427
1952-01-20,0.052461
1952-01-21,0.052491
1952-01-22,0.052518
1952-01-23,0.052542
1952-01-24,0.052562
1952-01-25,0.052578
1952-01-26,0.052591
1952-01-27,0.052601
1952-01-28,0.052607
1952-01-29,0.052610
1952-01-30,0.052609
1952-01-31,0.052605
1952-02-01,0.052597
1952-02-02,0.052586
1952-02-03,0.052571
1952-02-04,0.052553
1952-02-05,0.052531
1952-02-06,0.052506
1952-02-07,0.052478
1952-02-08,0.052446
1952-02-09,0.052410
1952-02-10,0.052371
1952-02-11,0.052329
1952-02-12,0.052284
1952-02-13,0.052235
1952-02-14,0.052182
1952-02-15,0.052127
1952-02-16,0.052068
1952-02-17,0.052005
1952-02-18,0.051940
1952-02-19,0.051871
1952-02-20,0.051799
1952-02-21,0.051724
1952-02-22,0.051645
1952-02-23,0.051563
1952-02-24,0.051478
1952-02-25,0.051390
1952-02-26,0.051299
1952-02-27,0.051205
1952-02-28,0.051108
1952-02-29,0.051007
1952-03-01,0.050904
1952-03-02,0.050798
1952-03-03,0.050689
1952-03-04,0.050577
1952-03-05,0.050462
1952-03-06,0.050344
1952-03-07,0.050223
1952-03-08,0.050100
1952-03-09,0.049974
1952-03-10,0.049845
1952-03-11,0.049714
1952-03-12,0.049579
1952-03-13,0.049443
1952-03-14,0.049304
1952-03-15,0.049162
1952-03-16,0.049018
1952-03-17,0.048871
1952-03-18,0.048722
1952-03-19,0.048571
1952-03-20,0.048417
1952-03-21,0.048262
1952-03-22,0.048104
1952-03-23,0.047944
1952-03-24,0.047781
1952-03-25,0.047617
1952-03-26,0.047451
1952-03-27,0.047282
1952-03-28,0.047112
1952-03-29,0.046940
1952-03-30,0.046766
1952-03-31,0.046591
1952-04-01,0.046414
1952-04-02,0.046235
1952-04-03,0.046054
1952-04-04,0.045872
1952-04-05,0.045688
1952-04-06,0.045503
1952-04-07,0.045317
1952-04-08,0.045129
1952-04-09,0.044940
1952-04-10,0.044750
1952-04-11,0.044559
1952-04-12,0.044366
1952-04-13,0.044173
1952-04-14,0.043978
1952-04-15,0.043783
1952-04-16,0.043586
1952-04-17,0.043389
1952-04-18,0.043191
1952-04-19,0.042992
1952-04-20,0.042793
1952-04-21,0.042593
1952-04-22,0.042393
1952-04-23,0.042192
1952-04-24,0.041991
1952-04-25,0.041789
1952-04-26,0.041587
1952-04-27,0.041385
1952-04-28,0.041183
1952-04-29,0.040980
1952-04-30,0.040778
1952-05-01,0.040575
1952-05-02,0.040373
1952-05-03,0.040170
1952-05-04,0.039968
1952-05-05,0.039767
1952-05-06,0.039565
1952-05-07,0.039364
1952-05-08,0.039163
1952-05-09,0.038963
1952-05-10,0.038763
1952-05-11,0.038564
1952-05-12,0.038366
1952-05-13,0.038168
1952-05-14,0.037971
1952-05-15,0.037775
1952-05-16,0.037580
1952-05-17,0.037386
1952-05-18,0.037193
1952-05-19,0.037001
1952-05-20,0.036810
1952-05-21,0.036621
1952-05-22,0.036432
1952-05-23,0.036245
1952-05-24,0.036059
1952-05-25,0.035875
1952-05-26,0.035692
1952-05-27,0.035511
1952-05-28,0.035331
1952-05-29,0.035153
1952-05-30,0.034977
1952-05-31,0.034802
1952-06-01,0.034629
1952-06-02,0.034458
1952-06-03,0.034289
1952-06-04,0.034122
1952-06-05,0.033957
1952-06-06,0.033794
1952-06-07,0.033633
1952-06-08,0.033474
1952-06-09,0.033317
1952-06-10,0.033163
1952-06-11,0.033011
1952-06-12,0.032861
1952-06-13,0.032714
1952-06-14,0.032569
1952-06-15,0.032427
1952-06-16,0.032287
1952-06-17,0.032149
1952-06-18,0.032014
1952-06-19,0.031882
1952-06-20,0.031753
1952-06-21,0.031626
1952-06-22,0.031502
1952-06-23,0.031381
1952-06-24,0.031262
1952-06-25,0.031147
1952-06-26,0.031034
1952-06-27,0.030924
1952-06-28,0.030817
1952-06-29,0.030714
1952-06-30,0.030613
1952-07-01,0.030515
1952-07-02,0.030420
1952-07-03,0.030329
1952-07-04,0.030240
1952-07-05,0.030155
1952-07-06,0.030073
1952-07-07,0.029994
1952-07-08,0.029918
1952-07-09,0.029846
1952-07-10,0.029777
1952-07-11,0.029711
1952-07-12,0.029648
1952-07-13,0.029589
1952-07-14,0.029533
1952-07-15,0.029481
1952-07-16,0.029432
1952-07-17,0.029386
1952-07-18,0.029344
1952-07-19,0.029305
1952-07-20,0.029269
1952-07-21,0.029237
1952-07-22,0.029208
1952-07-23,0.029183
1952-07-24,0.029161
1952-07-25,0.029143
1952-07-26,0.029128
1952-07-27,0.029117
1952-07-28,0.029109
1952-07-29,0.029105
1952-07-30,0.029104
1952-07-31,0.029106
1952-08-01,0.029112
1952-08-02,0.029122
1952-08-03,0.029135
1952-08-04,0.029151
1952-08-05,0.029171
1952-08-06,0.029195
1952-08-07,0.029221
1952-08-08,0.029252
1952-08-09,0.029285
1952-08-10,0.029322
1952-08-11,0.029363
1952-08-12,0.029407
1952-08-13,0.029454
1952-08-14,0.029505
1952-08-15,0.029559
1952-08-16,0.029616
1952-08-17,0.029677
1952-08-18,0.029741
1952-08-19,0.029808
1952-08-20,0.029878
1952-08-21,0.029952
1952-08-22,0.030029
1952-08-23,0.030109
1952-08-24,0.030192
1952-08-25,0.030279
1952-08-26,0.030368
1952-08-27,0.030461
1952-08-28,0.030557
1952-08-29,0.030656
1952-08-30,0.030757
1952-08-31,0.030862
1952-09-01,0.030970
1952-09-02,0.031081
1952-09-03,0.031194
1952-09-04,0.031311
1952-09-05,0.031430
1952-09-06,0.031552
1952-09-07,0.031677
1952-09-08,0.031804
1952-09-09,0.031934
1952-09-10,0.032067
1952-09-11,0.032202
1952-09-12,0.032340
1952-09-13,0.032481
1952-09-14,0.032624
1952-09-15,0.032769
1952-09-16,0.032917
1952-09-17,0.033067
1952-09-18,0.033219
1952-09-19,0.033374
1952-09-20,0.033531
1952-09-21,0.033690
1952-09-22,0.033851
1952-09-23,0.034014
1952-09-24,0.034180
1952-09-25,0.034347
1952-09-26,0.034516
1952-09-27,0.034687
1952-09-28,0.034860
1952-09-29,0.035035
1952-09-30,0.035211
1952-10-01,0.035389
1952-10-02,0.035569
1952-10-03,0.035750
1952-10-04,0.035933
1952-10-05,0.036118
1952-10-06,0.036303
1952-10-07,0.036490
1952-10-08,0.036679
1952-10-09,0.036868
1952-10-10,0.037059
1952-10-11,0.037251
1952-10-12,0.037444
1952-10-13,0.037638
1952-10-14,0.037833
1952-10-15,0.038029
1952-10-16,0.038226
1952-10-17,0.038424
1952-10-18,0.038622
1952-10-19,0.038821
1952-10-20,0.039020
1952-10-21,0.039221
1952-10-22,0.039421
1952-10-23,0.039622
1952-10-24,0.039824
1952-10-25,0.040026
1952-10-26,0.040228
1952-10-27,0.040430
1952-10-28,0.040632
1952-10-29,0.040835
1952-10-30,0.041037
1952-10-31,0.041240
1952-11-01,0.041442
1952-11-02,0.041644
1952-11-03,0.041846
1952-11-04,0.042048
1952-11-05,0.042249
1952-11-06,0.042450
1952-11-07,0.042651
1952-11-08,0.042851
1952-11-09,0.043050
1952-11-10,0.043249
1952-11-11,0.043447
1952-11-12,0.043644
1952-11-13,0.043840
1952-11-14,0.044036
1952-11-15,0.044230
1952-11-16,0.044424
1952-11-17,0.044617
1952-11-18,0.044808
1952-11-19,0.044998
1952-11-20,0.045187
1952-11-21,0.045375
1952-11-22,0.045562
1952-11-23,0.045747
1952-11-24,0.045930
1952-11-25,0.046112
1952-11-26,0.046293
1952-11-27,0.046472
1952-11-28,0.046649
1952-11-29,0.046825
1952-11-30,0.046998
1952-12-01,0.047170
1952-12-02,0.047340
1952-12-03,0.047508
1952-12-04,0.047674
1952-12-05,0.047839
1952-12-06,0.048001
1952-12-07,0.048160
1952-12-08,0.048318
1952-12-09,0.048474
1952-12-10,0.048627
1952-12-11,0.048778
1952-12-12,0.048926
1952-12-13,0.049073
1952-12-14,0.049216
1952-12-15,0.049357
1952-12-16,0.049496
1952-12-17,0.049632
1952-12-18,0.049766
1952-12-19,0.049897
1952-12-20,0.050025
1952-12-21,0.050150
1952-12-22,0.050273
1952-12-23,0.050393
1952-12-24,0.050510
1952-12-25,0.050624
1952-12-26,0.050735
1952-12-27,0.050843
1952-12-28,0.050949
1952-12-29,0.051051
1952-12-30,0.051150
1952-12-31,0.051246
1953-01-01,0.051246
1953-01-02,0.051339
1953-01-03,0.051429
1953-01-04,0.051516
1953-01-05,0.051600
1953-01-06,0.051681
1953-01-07,0.051758
1953-01-08,0.051832
1953-01-09,0.051903
1953-01-10,0.051970
1953-01-11,0.052034
1953-01-12,0.052095
1953-01-13,0.052153
1953-01-14,0.052207
1953-01-15,0.052258
1953-01-16,0.052305
1953-01-17,0.052349
1953-01-18,0.052390
1953-01-19,0.052427
1953-01-20,0.052461
1953-01-21,0.052491
1953-01-22,0.052518
1953-01-23,0.052542
1953-01-24,0.052562
1953-01-25,0.052578
1953-01-26,0.052591
1953-01-27,0.052601
1953-01-28,0.052607
1953-01-29,0.052610
1953-01-30,0.052609
1953-01-31,0.052605
1953-02-01,0.052597
1953-02-02,0.052586
1953-02-03,0.052571
1953-02-04,0.052553
1953-02-05,0.052531
1953-02-06,0.052506
1953-02-07,0.052478
1953-02-08,0.052446
1953-02-09,0.052410
1953-02-10,0.052371
1953-02-11,0.052329
1953-02-12,0.052284
1953-02-13,0.052235
1953-02-14,0.052182
1953-02-15,0.052127
1953-02-16,0.052068
1953-02-17,0.052005
1953-02-18,0.051940
1953-02-19,0.051871
1953-02-20,0.051799
1953-02-21,0.051724
1953-02-22,0.051645
1953-02-23,0.051563
1953-02-24,0.051478
1953-02-25,0.051390
1953-02-26,0.051299
1953-02-27,0.051205
1953-02-28,0.051108
1953-03-01,0.051007
1953-03-02,0.050904
1953-03-03,0.050798
1953-03-04,0.050689
1953-03-05,0.050577
1953-03-06,0.050462
1953-03-07,0.050344
1953-03-08,0.050223
1953-03-09,0.050100
