date,price_eur_kwh
1950-04-09,0.045208
1950-04-10,0.045006
1950-04-11,0.044802
1950-04-12,0.044598
1950-04-13,0.044392
1950-04-14,0.044185
1950-04-15,0.043977
1950-04-16,0.043768
1950-04-17,0.043558
1950-04-18,0.043348
1950-04-19,0.043137
1950-04-20,0.042925
1950-04-21,0.042712
1950-04-22,0.042499
1950-04-23,0.042285
1950-04-24,0.042071
1950-04-25,0.041857
1950-04-26,0.041642
1950-04-27,0.041428
1950-04-28,0.041212
1950-04-29,0.040997
1950-04-30,0.040782
1950-05-01,0.040567
1950-05-02,0.040352
1950-05-03,0.040137
1950-05-04,0.039922
1950-05-05,0.039708
1950-05-06,0.039494
1950-05-07,0.039280
1950-05-08,0.039067
1950-05-09,0.038854
1950-05-10,0.038642
1950-05-11,0.038430
1950-05-12,0.038219
1950-05-13,0.038009
1950-05-14,0.037800
1950-05-15,0.037592
1950-05-16,0.037385
1950-05-17,0.037179
1950-05-18,0.036973
1950-05-19,0.036769
1950-05-20,0.036567
1950-05-21,0.036365
1950-05-22,0.036165
1950-05-23,0.035966
1950-05-24,0.035769
1950-05-25,0.035573
1950-05-26,0.035379
1950-05-27,0.035186
1950-05-28,0.034995
1950-05-29,0.034806
1950-05-30,0.034618
1950-05-31,0.034433
1950-06-01,0.034249
1950-06-02,0.034067
1950-06-03,0.033888
1950-06-04,0.033710
1950-06-05,0.033534
1950-06-06,0.033361
1950-06-07,0.033190
1950-06-08,0.033021
1950-06-09,0.032854
1950-06-10,0.032690
1950-06-11,0.032529
1950-06-12,0.032369
1950-06-13,0.032212
1950-06-14,0.032058
1950-06-15,0.031907
1950-06-16,0.031758
1950-06-17,0.031611
1950-06-18,0.031468
1950-06-19,0.031327
1950-06-20,0.031189
1950-06-21,0.031054
1950-06-22,0.030922
1950-06-23,0.030793
1950-06-24,0.030666
1950-06-25,0.030543
1950-06-26,0.030423
1950-06-27,0.030306
1950-06-28,0.030192
1950-06-29,0.030081
1950-06-30,0.029974
1950-07-01,0.029869
1950-07-02,0.029768
1950-07-03,0.029670
1950-07-04,0.029576
1950-07-05,0.029485
1950-07-06,0.029397
1950-07-07,0.029312
1950-07-08,0.029231
1950-07-09,0.029154
1950-07-10,0.029080
1950-07-11,0.029009
1950-07-12,0.028942
1950-07-13,0.028879
1950-07-14,0.028819
1950-07-15,0.028762
1950-07-16,0.028709
1950-07-17,0.028660
1950-07-18,0.028614
1950-07-19,0.028572
1950-07-20,0.028534
1950-07-21,0.028499
1950-07-22,0.028468
1950-07-23,0.028441
1950-07-24,0.028417
1950-07-25,0.028397
1950-07-26,0.028381
1950-07-27,0.028368
1950-07-28,0.028359
1950-07-29,0.028354
1950-07-30,0.028352
1950-07-31,0.028355
1950-08-01,0.028360
1950-08-02,0.028370
1950-08-03,0.028383
1950-08-04,0.028400
1950-08-05,0.028421
1950-08-06,0.028445
1950-08-07,0.028473
1950-08-08,0.028505
1950-08-09,0.028540
1950-08-10,0.028579
1950-08-11,0.028622
1950-08-12,0.028668
1950-08-13,0.028718
1950-08-14,0.028772
1950-08-15,0.028829
1950-08-16,0.028889
1950-08-17,0.028953
1950-08-18,0.029021
1950-08-19,0.029092
1950-08-20,0.029167
1950-08-21,0.029245
1950-08-22,0.029327
1950-08-23,0.029412
1950-08-24,0.029500
1950-08-25,0.029592
1950-08-26,0.029687
1950-08-27,0.029785
1950-08-28,0.029887
1950-08-29,0.029992
1950-08-30,0.030100
1950-08-31,0.030211
1950-09-01,0.030326
1950-09-02,0.030443
1950-09-03,0.030564
1950-09-04,0.030688
1950-09-05,0.030815
1950-09-06,0.030944
1950-09-07,0.031077
1950-09-08,0.031213
1950-09-09,0.031351
1950-09-10,0.031492
1950-09-11,0.031636
1950-09-12,0.031783
1950-09-13,0.031932
1950-09-14,0.032085
1950-09-15,0.032239
1950-09-16,0.032396
1950-09-17,0.032556
1950-09-18,0.032718
1950-09-19,0.032883
1950-09-20,0.033050
1950-09-21,0.033219
1950-09-22,0.033391
1950-09-23,0.033564
1950-09-24,0.033740
1950-09-25,0.033918
1950-09-26,0.034098
1950-09-27,0.034281
1950-09-28,0.034465
1950-09-29,0.034651
1950-09-30,0.034838
1950-10-01,0.035028
1950-10-02,0.035219
1950-10-03,0.035412
1950-10-04,0.035607
1950-10-05,0.035803
1950-10-06,0.036000
1950-10-07,0.036199
1950-10-08,0.036400
1950-10-09,0.036601
1950-10-10,0.036804
1950-10-11,0.037009
1950-10-12,0.037214
1950-10-13,0.037420
1950-10-14,0.037628
1950-10-15,0.037836
1950-10-16,0.038045
1950-10-17,0.038256
1950-10-18,0.038466
1950-10-19,0.038678
1950-10-20,0.038890
1950-10-21,0.039103
1950-10-22,0.039316
1950-10-23,0.039530
1950-10-24,0.039744
1950-10-25,0.039959
1950-10-26,0.040174
1950-10-27,0.040389
1950-10-28,0.040604
1950-10-29,0.040819
1950-10-30,0.041034
1950-10-31,0.041249
1950-11-01,0.041464
1950-11-02,0.041679
1950-11-03,0.041894
1950-11-04,0.042108
1950-11-05,0.042322
1950-11-06,0.042536
1950-11-07,0.042749
1950-11-08,0.042961
1950-11-09,0.043173
1950-11-10,0.043384
1950-11-11,0.043594
1950-11-12,0.043804
1950-11-13,0.044013
1950-11-14,0.044220
1950-11-15,0.044427
1950-11-16,0.044633
1950-11-17,0.044837
1950-11-18,0.045041
1950-11-19,0.045243
1950-11-20,0.045444
1950-11-21,0.045643
1950-11-22,0.045841
1950-11-23,0.046038
1950-11-24,0.046233
1950-11-25,0.046427
1950-11-26,0.046618
1950-11-27,0.046809
1950-11-28,0.046997
1950-11-29,0.047183
1950-11-30,0.047368
1950-12-01,0.047551
1950-12-02,0.047731
1950-12-03,0.047910
1950-12-04,0.048087
1950-12-05,0.048261
1950-12-06,0.048434
1950-12-07,0.048604
1950-12-08,0.048771
1950-12-09,0.048937
1950-12-10,0.049100
1950-12-11,0.049260
1950-12-12,0.049418
1950-12-13,0.049574
1950-12-14,0.049727
1950-12-15,0.049877
1950-12-16,0.050025
1950-12-17,0.050170
1950-12-18,0.050312
1950-12-19,0.050451
1950-12-20,0.050588
1950-12-21,0.050721
1950-12-22,0.050852
1950-12-23,0.050980
1950-12-24,0.051104
1950-12-25,0.051226
1950-12-26,0.051345
1950-12-27,0.051460
1950-12-28,0.051573
1950-12-29,0.051682
1950-12-30,0.051788
1950-12-31,0.051890
1951-01-01,0.051990
1951-01-02,0.052086
1951-01-03,0.052179
1951-01-04,0.052268
1951-01-05,0.052355
1951-01-06,0.052437
1951-01-07,0.052517
1951-01-08,0.052592
1951-01-09,0.052665
1951-01-10,0.052734
1951-01-11,0.052799
1951-01-12,0.052861
1951-01-13,0.052919
1951-01-14,0.052974
1951-01-15,0.053025
1951-01-16,0.053072
1951-01-17,0.053116
1951-01-18,0.053156
1951-01-19,0.053193
1951-01-20,0.053225
1951-01-21,0.053255
1951-01-22,0.053280
1951-01-23,0.053302
1951-01-24,0.053320
1951-01-25,0.053335
1951-01-26,0.053346
1951-01-27,0.053353
1951-01-28,0.053356
1951-01-29,0.053356
1951-01-30,0.053352
1951-01-31,0.053344
1951-02-01,0.053333
1951-02-02,0.053317
1951-02-03,0.053299
1951-02-04,0.053276
1951-02-05,0.053250
1951-02-06,0.053220
1951-02-07,0.053187
1951-02-08,0.053149
1951-02-09,0.053109
1951-02-10,0.053064
1951-02-11,0.053016
1951-02-12,0.052964
1951-02-13,0.052909
1951-02-14,0.052850
1951-02-15,0.052788
1951-02-16,0.052722
1951-02-17,0.052653
1951-02-18,0.052580
1951-02-19,0.052503
1951-02-20,0.052423
1951-02-21,0.052340
1951-02-22,0.052253
1951-02-23,0.052163
1951-02-24,0.052070
1951-02-25,0.051973
1951-02-26,0.051873
1951-02-27,0.051770
1951-02-28,0.051663
1951-03-01,0.051553
1951-03-02,0.051441
1951-03-03,0.051324
1951-03-04,0.051205
1951-03-05,0.051083
1951-03-06,0.050958
1951-03-07,0.050830
1951-03-08,0.050698
1951-03-09,0.050564
1951-03-10,0.050427
1951-03-11,0.050287
1951-03-12,0.050145
1951-03-13,0.049999
1951-03-14,0.049851
1951-03-15,0.049701
1951-03-16,0.049547
1951-03-17,0.049391
1951-03-18,0.049233
1951-03-19,0.049072
1951-03-20,0.048908
1951-03-21,0.048743
1951-03-22,0.048574
1951-03-23,0.048404
1951-03-24,0.048231
1951-03-25,0.048057
1951-03-26,0.047880
1951-03-27,0.047701
1951-03-28,0.047519
1951-03-29,0.047336
1951-03-30,0.047151
1951-03-31,0.046965
1951-04-01,0.046776
1951-04-02,0.046586
1951-04-03,0.046393
1951-04-04,0.046200
1951-04-05,0.046004
1951-04-06,0.045807
1951-04-07,0.045609
1951-04-08,0.045409
1951-04-09,0.045208
1951-04-10,0.045006
1951-04-11,0.044802
1951-04-12,0.044598
1951-04-13,0.044392
1951-04-14,0.044185
1951-04-15,0.043977
1951-04-16,0.043768
1951-04-17,0.043558
1951-04-18,0.043348
1951-04-19,0.043137
1951-04-20,0.042925
1951-04-21,0.042712
1951-04-22,0.042499
1951-04-23,0.042285
1951-04-24,0.042071
1951-04-25,0.041857
1951-04-26,0.041642
1951-04-27,0.041428
1951-04-28,0.041212
1951-04-29,0.040997
1951-04-30,0.040782
1951-05-01,0.040567
1951-05-02,0.040352
1951-05-03,0.040137
1951-05-04,0.039922
1951-05-05,0.039708
1951-05-06,0.039494
1951-05-07,0.039280
1951-05-08,0.039067
1951-05-09,0.038854
1951-05-10,0.038642
1951-05-11,0.038430
1951-05-12,0.038219
1951-05-13,0.038009
1951-05-14,0.037800
1951-05-15,0.037592
1951-05-16,0.037385
1951-05-17,0.037179
1951-05-18,0.036973
1951-05-19,0.036769
1951-05-20,0.036567
1951-05-21,0.036365
1951-05-22,0.036165
1951-05-23,0.035966
1951-05-24,0.035769
1951-05-25,0.035573
1951-05-26,0.035379
1951-05-27,0.035186
1951-05-28,0.034995
1951-05-29,0.034806
1951-05-30,0.034618
1951-05-31,0.034433
1951-06-01,0.034249
1951-06-02,0.034067
1951-06-03,0.033888
1951-06-04,0.033710
1951-06-05,0.033534
1951-06-06,0.033361
1951-06-07,0.033190
1951-06-08,0.033021
1951-06-09,0.032854
1951-06-10,0.032690
1951-06-11,0.032529
1951-06-12,0.032369
1951-06-13,0.032212
1951-06-14,0.032058
1951-06-15,0.031907
1951-06-16,0.031758
1951-06-17,0.031611
1951-06-18,0.031468
1951-06-19,0.031327
1951-06-20,0.031189
1951-06-21,0.031054
1951-06-22,0.030922
1951-06-23,0.030793
1951-06-24,0.030666
1951-06-25,0.030543
1951-06-26,0.030423
1951-06-27,0.030306
1951-06-28,0.030192
1951-06-29,0.030081
1951-06-30,0.029974
1951-07-01,0.029869
1951-07-02,0.029768
1951-07-03,0.029670
1951-07-04,0.029576
1951-07-05,0.029485
1951-07-06,0.029397
1951-07-07,0.029312
1951-07-08,0.029231
1951-07-09,0.029154
1951-07-10,0.029080
1951-07-11,0.029009
1951-07-12,0.028942
1951-07-13,0.028879
1951-07-14,0.028819
1951-07-15,0.028762
1951-07-16,0.028709
1951-07-17,0.028660
1951-07-18,0.028614
1951-07-19,0.028572
1951-07-20,0.028534
1951-07-21,0.028499
1951-07-22,0.028468
1951-07-23,0.028441
1951-07-24,0.028417
1951-07-25,0.028397
1951-07-26,0.028381
1951-07-27,0.028368
1951-07-28,0.028359
1951-07-29,0.028354
1951-07-30,0.028352
1951-07-31,0.028355
1951-08-01,0.028360
1951-08-02,0.028370
1951-08-03,0.028383
1951-08-04,0.028400
1951-08-05,0.028421
1951-08-06,0.028445
1951-08-07,0.028473
1951-08-08,0.028505
1951-08-09,0.028540
1951-08-10,0.028579
1951-08-11,0.028622
1951-08-12,0.028668
1951-08-13,0.028718
1951-08-14,0.028772
1951-08-15,0.028829
1951-08-16,0.028889
1951-08-17,0.028953
1951-08-18,0.029021
1951-08-19,0.029092
1951-08-20,0.029167
1951-08-21,0.029245
1951-08-22,0.029327
1951-08-23,0.029412
1951-08-24,0.029500
1951-08-25,0.029592
1951-08-26,0.029687
1951-08-27,0.029785
1951-08-28,0.029887
1951-08-29,0.029992
1951-08-30,0.030100
1951-08-31,0.030211
1951-09-01,0.030326
1951-09-02,0.030443
1951-09-03,0.030564
1951-09-04,0.030688
1951-09-05,0.030815
1951-09-06,0.030944
1951-09-07,0.031077
1951-09-08,0.031213
1951-09-09,0.031351
1951-09-10,0.031492
1951-09-11,0.031636
1951-09-12,0.031783
1951-09-13,0.031932
1951-09-14,0.032085
1951-09-15,0.032239
1951-09-16,0.032396
1951-09-17,0.032556
1951-09-18,0.032718
1951-09-19,0.032883
1951-09-20,0.033050
1951-09-21,0.033219
1951-09-22,0.033391
1951-09-23,0.033564
1951-09-24,0.033740
1951-09-25,0.033918
1951-09-26,0.034098
1951-09-27,0.034281
1951-09-28,0.034465
1951-09-29,0.034651
1951-09-30,0.034838
1951-10-01,0.035028
1951-10-02,0.035219
1951-10-03,0.035412
1951-10-04,0.035607
1951-10-05,0.035803
1951-10-06,0.036000
1951-10-07,0.036199
1951-10-08,0.036400
1951-10-09,0.036601
1951-10-10,0.036804
1951-10-11,0.037009
1951-10-12,0.037214
1951-10-13,0.037420
1951-10-14,0.037628
1951-10-15,0.037836
1951-10-16,0.038045
1951-10-17,0.038256
1951-10-18,0.038466
1951-10-19,0.038678
1951-10-20,0.038890
1951-10-21,0.039103
1951-10-22,0.039316
1951-10-23,0.039530
1951-10-24,0.039744
1951-10-25,0.039959
1951-10-26,0.040174
1951-10-27,0.040389
1951-10-28,0.040604
1951-10-29,0.040819
1951-10-30,0.041034
1951-10-31,0.041249
1951-11-01,0.041464
1951-11-02,0.041679
1951-11-03,0.041894
1951-11-04,0.042108
1951-11-05,0.042322
1951-11-06,0.042536
1951-11-07,0.042749
1951-11-08,0.042961
1951-11-09,0.043173
1951-11-10,0.043384
1951-11-11,0.043594
1951-11-12,0.043804
1951-11-13,0.044013
1951-11-14,0.044220
1951-11-15,0.044427
1951-11-16,0.044633
1951-11-17,0.044837
1951-11-18,0.045041
1951-11-19,0.045243
1951-11-20,0.045444
1951-11-21,0.045643
1951-11-22,0.045841
1951-11-23,0.046038
1951-11-24,0.046233
1951-11-25,0.046427
1951-11-26,0.046618
1951-11-27,0.046809
1951-11-28,0.046997
1951-11-29,0.047183
1951-11-30,0.047368
1951-12-01,0.047551
1951-12-02,0.047731
1951-12-03,0.047910
1951-12-04,0.048087
1951-12-05,0.048261
1951-12-06,0.048434
1951-12-07,0.048604
1951-12-08,0.048771
1951-12-09,0.048937
1951-12-10,0.049100
1951-12-11,0.049260
1951-12-12,0.049418
1951-12-13,0.049574
1951-12-14,0.049727
1951-12-15,0.049877
1951-12-16,0.050025
1951-12-17,0.050170
1951-12-18,0.050312
1951-12-19,0.050451
1951-12-20,0.050588
1951-12-21,0.050721
1951-12-22,0.050852
1951-12-23,0.050980
1951-12-24,0.051104
1951-12-25,0.051226
1951-12-26,0.051345
1951-12-27,0.051460
1951-12-28,0.051573
1951-12-29,0.051682
1951-12-30,0.051788
1951-12-31,0.051890
1952-01-01,0.051990
1952-01-02,0.052086
1952-01-03,0.052179
1952-01-04,0.052268
1952-01-05,0.052355
1952-01-06,0.052437
1952-01-07,0.052517
1952-01-08,0.052592
1952-01-09,0.052665
1952-01-10,0.052734
1952-01-11,0.052799
1952-01-12,0.052861
1952-01-13,0.052919
1952-01-14,0.052974
1952-01-15,0.053025
1952-01-16,0.053072
1952-01-17,0.053116
1952-01-18,0.053156
1952-01-19,0.053193
1952-01-20,0.053225
1952-01-21,0.053255
1952-01-22,0.053280
1952-01-23,0.053302
1952-01-24,0.053320
1952-01-25,0.053335
1952-01-26,0.053346
1952-01-27,0.053353
1952-01-28,0.053356
1952-01-29,0.053356
1952-01-30,0.053352
1952-01-31,0.053344
1952-02-01,0.053333
1952-02-02,0.053317
1952-02-03,0.053299
1952-02-04,0.053276
1952-02-05,0.053250
1952-02-06,0.053220
1952-02-07,0.053187
1952-02-08,0.053149
1952-02-09,0.053109
1952-02-10,0.053064
1952-02-11,0.053016
1952-02-12,0.052964
1952-02-13,0.052909
1952-02-14,0.052850
1952-02-15,0.052788
1952-02-16,0.052722
1952-02-17,0.052653
1952-02-18,0.052580
1952-02-19,0.052503
1952-02-20,0.052423
1952-02-21,0.052340
1952-02-22,0.052253
1952-02-23,0.052163
1952-02-24,0.052070
1952-02-25,0.051973
1952-02-26,0.051873
1952-02-27,0.051770
1952-02-28,0.051663
1952-02-29,0.051553
1952-03-01,0.051441
1952-03-02,0.051324
1952-03-03,0.051205
1952-03-04,0.051083
1952-03-05,0.050958
1952-03-06,0.050830
1952-03-07,0.050698
1952-03-08,0.050564
1952-03-09,0.050427
1952-03-10,0.050287
1952-03-11,0.050145
1952-03-12,0.049999
1952-03-13,0.049851
1952-03-14,0.049701
1952-03-15,0.049547
1952-03-16,0.049391
1952-03-17,0.049233
1952-03-18,0.049072
1952-03-19,0.048908
1952-03-20,0.048743
1952-03-21,0.048574
1952-03-22,0.048404
1952-03-23,0.048231
1952-03-24,0.048057
1952-03-25,0.047880
1952-03-26,0.047701
1952-03-27,0.047519
1952-03-28,0.047336
1952-03-29,0.047151
1952-03-30,0.046965
1952-03-31,0.046776
1952-04-01,0.046586
1952-04-02,0.046393
1952-04-03,0.046200
1952-04-04,0.046004
1952-04-05,0.045807
1952-04-06,0.045609
1952-04-07,0.045409
1952-04-08,0.045208
1952-04-09,0.045006
1952-04-10,0.044802
1952-04-11,0.044598
1952-04-12,0.044392
1952-04-13,0.044185
1952-04-14,0.043977
1952-04-15,0.043768
1952-04-16,0.043558
1952-04-17,0.043348
1952-04-18,0.043137
1952-04-19,0.042925
1952-04-20,0.042712
1952-04-21,0.042499
1952-04-22,0.042285
1952-04-23,0.042071
1952-04-24,0.041857
1952-04-25,0.041642
1952-04-26,0.041428
1952-04-27,0.041212
1952-04-28,0.040997
1952-04-29,0.040782
1952-04-30,0.040567
1952-05-01,0.040352
1952-05-02,0.040137
1952-05-03,0.039922
1952-05-04,0.039708
1952-05-05,0.039494
1952-05-06,0.039280
1952-05-07,0.039067
1952-05-08,0.038854
1952-05-09,0.038642
1952-05-10,0.038430
1952-05-11,0.038219
1952-05-12,0.038009
1952-05-13,0.037800
1952-05-14,0.037592
1952-05-15,0.037385
1952-05-16,0.037179
1952-05-17,0.036973
1952-05-18,0.036769
1952-05-19,0.036567
1952-05-20,0.036365
1952-05-21,0.036165
1952-05-22,0.035966
1952-05-23,0.035769
1952-05-24,0.035573
1952-05-25,0.035379
1952-05-26,0.035186
1952-05-27,0.034995
1952-05-28,0.034806
1952-05-29,0.034618
1952-05-30,0.034433
1952-05-31,0.034249
1952-06-01,0.034067
1952-06-02,0.033888
1952-06-03,0.033710
1952-06-04,0.033534
1952-06-05,0.033361
1952-06-06,0.033190
1952-06-07,0.033021
1952-06-08,0.032854
1952-06-09,0.032690
1952-06-10,0.032529
1952-06-11,0.032369
1952-06-12,0.032212
1952-06-13,0.032058
1952-06-14,0.031907
1952-06-15,0.031758
1952-06-16,0.031611
1952-06-17,0.031468
1952-06-18,0.031327
1952-06-19,0.031189
1952-06-20,0.031054
1952-06-21,0.030922
1952-06-22,0.030793
1952-06-23,0.030666
1952-06-24,0.030543
1952-06-25,0.030423
1952-06-26,0.030306
1952-06-27,0.030192
1952-06-28,0.030081
1952-06-29,0.029974
1952-06-30,0.029869
1952-07-01,0.029768
1952-07-02,0.029670
1952-07-03,0.029576
1952-07-04,0.029485
1952-07-05,0.029397
1952-07-06,0.029312
1952-07-07,0.029231
1952-07-08,0.029154
1952-07-09,0.029080
1952-07-10,0.029009
1952-07-11,0.028942
1952-07-12,0.028879
1952-07-13,0.028819
1952-07-14,0.028762
1952-07-15,0.028709
1952-07-16,0.028660
1952-07-17,0.028614
1952-07-18,0.028572
1952-07-19,0.028534
1952-07-20,0.028499
1952-07-21,0.028468
1952-07-22,0.028441
1952-07-23,0.028417
1952-07-24,0.028397
1952-07-25,0.028381
1952-07-26,0.028368
1952-07-27,0.028359
1952-07-28,0.028354
1952-07-29,0.028352
1952-07-30,0.028355
1952-07-31,0.028360
1952-08-01,0.028370
1952-08-02,0.028383
1952-08-03,0.028400
1952-08-04,0.028421
1952-08-05,0.028445
1952-08-06,0.028473
1952-08-07,0.028505
1952-08-08,0.028540
1952-08-09,0.028579
1952-08-10,0.028622
1952-08-11,0.028668
1952-08-12,0.028718
1952-08-13,0.028772
1952-08-14,0.028829
1952-08-15,0.028889
1952-08-16,0.028953
1952-08-17,0.029021
1952-08-18,0.029092
1952-08-19,0.029167
1952-08-20,0.029245
1952-08-21,0.029327
1952-08-22,0.029412
1952-08-23,0.029500
1952-08-24,0.029592
1952-08-25,0.029687
1952-08-26,0.029785
1952-08-27,0.029887
1952-08-28,0.029992
1952-08-29,0.030100
1952-08-30,0.030211
1952-08-31,0.030326
1952-09-01,0.030443
1952-09-02,0.030564
1952-09-03,0.030688
1952-09-04,0.030815
1952-09-05,0.030944
1952-09-06,0.031077
1952-09-07,0.031213
1952-09-08,0.031351
1952-09-09,0.031492
1952-09-10,0.031636
1952-09-11,0.031783
1952-09-12,0.031932
1952-09-13,0.032085
1952-09-14,0.032239
1952-09-15,0.032396
1952-09-16,0.032556
1952-09-17,0.032718
1952-09-18,0.032883
1952-09-19,0.033050
1952-09-20,0.033219
1952-09-21,0.033391
1952-09-22,0.033564
1952-09-23,0.033740
1952-09-24,0.033918
1952-09-25,0.034098
1952-09-26,0.034281
1952-09-27,0.034465
1952-09-28,0.034651
1952-09-29,0.034838
1952-09-30,0.035028
1952-10-01,0.035219
1952-10-02,0.035412
1952-10-03,0.035607
1952-10-04,0.035803
1952-10-05,0.036000
1952-10-06,0.036199
1952-10-07,0.036400
1952-10-08,0.036601
1952-10-09,0.036804
1952-10-10,0.037009
1952-10-11,0.037214
1952-10-12,0.037420
1952-10-13,0.037628
1952-10-14,0.037836
1952-10-15,0.038045
1952-10-16,0.038256
1952-10-17,0.038466
1952-10-18,0.038678
1952-10-19,0.038890
1952-10-20,0.039103
1952-10-21,0.039316
1952-10-22,0.039530
1952-10-23,0.039744
1952-10-24,0.039959
1952-10-25,0.040174
1952-10-26,0.040389
1952-10-27,0.040604
1952-10-28,0.040819
1952-10-29,0.041034
1952-10-30,0.041249
1952-10-31,0.041464
1952-11-01,0.041679
1952-11-02,0.041894
1952-11-03,0.042108
1952-11-04,0.042322
1952-11-05,0.042536
1952-11-06,0.042749
1952-11-07,0.042961
1952-11-08,0.043173
1952-11-09,0.043384
1952-11-10,0.043594
1952-11-11,0.043804
1952-11-12,0.044013
1952-11-13,0.044220
1952-11-14,0.044427
1952-11-15,0.044633
1952-11-16,0.044837
1952-11-17,0.045041
1952-11-18,0.045243
1952-11-19,0.045444
1952-11-20,0.045643
1952-11-21,0.045841
1952-11-22,0.046038
1952-11-23,0.046233
1952-11-24,0.046427
1952-11-25,0.046618
1952-11-26,0.046809
1952-11-27,0.046997
1952-11-28,0.047183
1952-11-29,0.047368
1952-11-30,0.047551
1952-12-01,0.047731
1952-12-02,0.047910
1952-12-03,0.048087
1952-12-04,0.048261
1952-12-05,0.048434
1952-12-06,0.048604
1952-12-07,0.048771
1952-12-08,0.048937
1952-12-09,0.049100
1952-12-10,0.049260
1952-12-11,0.049418
1952-12-12,0.049574
1952-12-13,0.049727
1952-12-14,0.049877
1952-12-15,0.050025
1952-12-16,0.050170
1952-12-17,0.050312
1952-12-18,0.050451
1952-12-19,0.050588
1952-12-20,0.050721
1952-12-21,0.050852
1952-12-22,0.050980
1952-12-23,0.051104
1952-12-24,0.051226
1952-12-25,0.051345
1952-12-26,0.051460
1952-12-27,0.051573
1952-12-28,0.051682
1952-12-29,0.051788
1952-12-30,0.051890
1952-12-31,0.051990
1953-01-01,0.051990
1953-01-02,0.052086
1953-01-03,0.052179
1953-01-04,0.052268
1953-01-05,0.052355
1953-01-06,0.052437
1953-01-07,0.052517
1953-01-08,0.052592
1953-01-09,0.052665
1953-01-10,0.052734
1953-01-11,0.052799
1953-01-12,0.052861
1953-01-13,0.052919
1953-01-14,0.052974
1953-01-15,0.053025
1953-01-16,0.053072
1953-01-17,0.053116
1953-01-18,0.053156
1953-01-19,0.053193
1953-01-20,0.053225
1953-01-21,0.053255
1953-01-22,0.053280
1953-01-23,0.053302
1953-01-24,0.053320
1953-01-25,0.053335
1953-01-26,0.053346
1953-01-27,0.053353
1953-01-28,0.053356
1953-01-29,0.053356
1953-01-30,0.053352
1953-01-31,0.053344
1953-02-01,0.053333
1953-02-02,0.053317
1953-02-03,0.053299
1953-02-04,0.053276
1953-02-05,0.053250
1953-02-06,0.053220
1953-02-07,0.053187
1953-02-08,0.053149
1953-02-09,0.053109
1953-02-10,0.053064
1953-02-11,0.053016
1953-02-12,0.052964
1953-02-13,0.052909
1953-02-14,0.052850
1953-02-15,0.052788
1953-02-16,0.052722
1953-02-17,0.052653
1953-02-18,0.052580
1953-02-19,0.052503
1953-02-20,0.052423
1953-02-21,0.052340
1953-02-22,0.052253
1953-02-23,0.052163
1953-02-24,0.052070
1953-02-25,0.051973
1953-02-26,0.051873
1953-02-27,0.051770
1953-02-28,0.051663
1953-03-01,0.051553
1953-03-02,0.051441
1953-03-03,0.051324
1953-03-04,0.051205
1953-03-05,0.051083
1953-03-06,0.050958
1953-03-07,0.050830
1953-03-08,0.050698
1953-03-09,0.050564
